true_activity,pred_activity,confidence,is_correct,traffic_light
ironing,ironing,0.928,1,GREEN
ironing,ironing,0.928,1,GREEN
ironing,ironing,0.928,1,GREEN
ironing,ironing,0.928,1,GREEN
ironing,ironing,0.929,1,GREEN
ironing,ironing,0.928,1,GREEN
ironing,ironing,0.928,1,GREEN
ironing,ironing,0.929,1,GREEN
ironing,ironing,0.931,1,GREEN
ironing,ironing,0.93,1,GREEN
ironing,ironing,0.931,1,GREEN
ironing,ironing,0.933,1,GREEN
ironing,ironing,0.929,1,GREEN
ironing,ironing,0.928,1,GREEN
ironing,ironing,0.932,1,GREEN
ironing,ironing,0.93,1,GREEN
ironing,ironing,0.93,1,GREEN
ironing,ironing,0.93,1,GREEN
ironing,ironing,0.929,1,GREEN
ironing,ironing,0.931,1,GREEN
ironing,ironing,0.931,1,GREEN
ironing,ironing,0.931,1,GREEN
ironing,ironing,0.931,1,GREEN
ironing,ironing,0.928,1,GREEN
ironing,ironing,0.928,1,GREEN
ironing,ironing,0.931,1,GREEN
ironing,ironing,0.931,1,GREEN
ironing,ironing,0.929,1,GREEN
ironing,ironing,0.93,1,GREEN
ironing,ironing,0.928,1,GREEN
ironing,ironing,0.93,1,GREEN
ironing,ironing,0.928,1,GREEN
ironing,ironing,0.93,1,GREEN
ironing,ironing,0.93,1,GREEN
ironing,ironing,0.93,1,GREEN
ironing,ironing,0.931,1,GREEN
ironing,ironing,0.932,1,GREEN
ironing,ironing,0.922,1,GREEN
ironing,ironing,0.911,1,GREEN
ironing,ironing,0.932,1,GREEN
ironing,ironing,0.927,1,GREEN
ironing,ironing,0.932,1,GREEN
ironing,ironing,0.926,1,GREEN
ironing,ironing,0.931,1,GREEN
ironing,ironing,0.935,1,GREEN
ironing,ironing,0.932,1,GREEN
ironing,ironing,0.933,1,GREEN
ironing,ironing,0.929,1,GREEN
ironing,ironing,0.928,1,GREEN
ironing,ironing,0.931,1,GREEN
ironing,ironing,0.929,1,GREEN
ironing,ironing,0.93,1,GREEN
ironing,ironing,0.929,1,GREEN
ironing,ironing,0.928,1,GREEN
ironing,ironing,0.932,1,GREEN
ironing,ironing,0.924,1,GREEN
ironing,ironing,0.93,1,GREEN
ironing,ironing,0.932,1,GREEN
ironing,ironing,0.93,1,GREEN
ironing,ironing,0.93,1,GREEN
ironing,ironing,0.928,1,GREEN
ironing,ironing,0.93,1,GREEN
ironing,ironing,0.932,1,GREEN
ironing,ironing,0.931,1,GREEN
ironing,ironing,0.932,1,GREEN
ironing,ironing,0.931,1,GREEN
ironing,ironing,0.931,1,GREEN
ironing,ironing,0.931,1,GREEN
ironing,ironing,0.93,1,GREEN
ironing,ironing,0.93,1,GREEN
ironing,ironing,0.93,1,GREEN
ironing,ironing,0.929,1,GREEN
ironing,ironing,0.934,1,GREEN
ironing,ironing,0.932,1,GREEN
ironing,ironing,0.933,1,GREEN
ironing,ironing,0.932,1,GREEN
ironing,ironing,0.93,1,GREEN
ironing,ironing,0.93,1,GREEN
ironing,ironing,0.921,1,GREEN
ironing,ironing,0.877,1,GREEN
ironing,ironing,0.928,1,GREEN
ironing,ironing,0.929,1,GREEN
ironing,ironing,0.928,1,GREEN
ironing,ironing,0.932,1,GREEN
ironing,ironing,0.932,1,GREEN
ironing,ironing,0.929,1,GREEN
ironing,ironing,0.929,1,GREEN
ironing,ironing,0.932,1,GREEN
ironing,ironing,0.93,1,GREEN
ironing,ironing,0.93,1,GREEN
ironing,ironing,0.931,1,GREEN
ironing,ironing,0.927,1,GREEN
ironing,ironing,0.932,1,GREEN
ironing,ironing,0.931,1,GREEN
ironing,ironing,0.928,1,GREEN
ironing,ironing,0.926,1,GREEN
ironing,ironing,0.933,1,GREEN
ironing,ironing,0.932,1,GREEN
ironing,ironing,0.9,1,GREEN
ironing,ironing,0.919,1,GREEN
ironing,ironing,0.933,1,GREEN
ironing,ironing,0.934,1,GREEN
ironing,ironing,0.925,1,GREEN
ironing,ironing,0.931,1,GREEN
ironing,ironing,0.933,1,GREEN
ironing,ironing,0.931,1,GREEN
ironing,ironing,0.93,1,GREEN
ironing,ironing,0.93,1,GREEN
ironing,ironing,0.929,1,GREEN
ironing,ironing,0.933,1,GREEN
ironing,ironing,0.873,1,GREEN
ironing,ironing,0.93,1,GREEN
ironing,ironing,0.929,1,GREEN
ironing,ironing,0.929,1,GREEN
ironing,ironing,0.927,1,GREEN
ironing,ironing,0.929,1,GREEN
ironing,ironing,0.928,1,GREEN
ironing,ironing,0.929,1,GREEN
ironing,ironing,0.929,1,GREEN
ironing,ironing,0.929,1,GREEN
ironing,ironing,0.931,1,GREEN
ironing,ironing,0.93,1,GREEN
ironing,ironing,0.93,1,GREEN
ironing,ironing,0.929,1,GREEN
ironing,ironing,0.929,1,GREEN
ironing,ironing,0.929,1,GREEN
ironing,ironing,0.929,1,GREEN
ironing,ironing,0.929,1,GREEN
ironing,ironing,0.93,1,GREEN
ironing,ironing,0.93,1,GREEN
ironing,ironing,0.929,1,GREEN
ironing,ironing,0.93,1,GREEN
ironing,ironing,0.929,1,GREEN
ironing,ironing,0.931,1,GREEN
ironing,ironing,0.931,1,GREEN
ironing,ironing,0.932,1,GREEN
ironing,ironing,0.929,1,GREEN
ironing,ironing,0.93,1,GREEN
ironing,ironing,0.93,1,GREEN
ironing,ironing,0.929,1,GREEN
ironing,ironing,0.93,1,GREEN
ironing,ironing,0.932,1,GREEN
ironing,ironing,0.933,1,GREEN
ironing,ironing,0.929,1,GREEN
ironing,ironing,0.934,1,GREEN
ironing,ironing,0.923,1,GREEN
ironing,ironing,0.929,1,GREEN
ironing,ironing,0.932,1,GREEN
ironing,ironing,0.919,1,GREEN
ironing,ironing,0.592,1,YELLOW
ironing,ironing,0.908,1,GREEN
ironing,ironing,0.933,1,GREEN
ironing,ironing,0.926,1,GREEN
ironing,ironing,0.926,1,GREEN
ironing,ironing,0.929,1,GREEN
ironing,ironing,0.895,1,GREEN
ironing,ironing,0.877,1,GREEN
ironing,ironing,0.933,1,GREEN
ironing,ironing,0.54,1,YELLOW
ironing,ironing,0.898,1,GREEN
ironing,ironing,0.932,1,GREEN
ironing,ironing,0.932,1,GREEN
ironing,ironing,0.933,1,GREEN
ironing,ironing,0.933,1,GREEN
ironing,ironing,0.928,1,GREEN
ironing,ironing,0.933,1,GREEN
ironing,ironing,0.93,1,GREEN
ironing,ironing,0.932,1,GREEN
ironing,ironing,0.936,1,GREEN
ironing,ironing,0.932,1,GREEN
ironing,ironing,0.931,1,GREEN
ironing,ironing,0.931,1,GREEN
ironing,ironing,0.931,1,GREEN
ironing,ironing,0.932,1,GREEN
ironing,ironing,0.929,1,GREEN
ironing,ironing,0.929,1,GREEN
ironing,ironing,0.929,1,GREEN
ironing,ironing,0.93,1,GREEN
ironing,ironing,0.931,1,GREEN
ironing,ironing,0.929,1,GREEN
ironing,ironing,0.936,1,GREEN
ironing,ironing,0.932,1,GREEN
ironing,ironing,0.928,1,GREEN
ironing,ironing,0.928,1,GREEN
ironing,ironing,0.928,1,GREEN
ironing,ironing,0.928,1,GREEN
ironing,ironing,0.929,1,GREEN
ironing,ironing,0.932,1,GREEN
ironing,ironing,0.931,1,GREEN
ironing,ironing,0.931,1,GREEN
ironing,ironing,0.931,1,GREEN
ironing,ironing,0.933,1,GREEN
ironing,ironing,0.934,1,GREEN
ironing,ironing,0.933,1,GREEN
ironing,ironing,0.93,1,GREEN
ironing,ironing,0.931,1,GREEN
ironing,ironing,0.931,1,GREEN
ironing,ironing,0.93,1,GREEN
ironing,ironing,0.93,1,GREEN
ironing,ironing,0.93,1,GREEN
ironing,ironing,0.929,1,GREEN
ironing,ironing,0.931,1,GREEN
ironing,ironing,0.671,1,YELLOW
ironing,ironing,0.835,1,GREEN
ironing,ironing,0.929,1,GREEN
ironing,ironing,0.929,1,GREEN
ironing,ironing,0.85,1,GREEN
ironing,ironing,0.897,1,GREEN
ironing,ironing,0.899,1,GREEN
ironing,ironing,0.933,1,GREEN
ironing,ironing,0.929,1,GREEN
ironing,ironing,0.931,1,GREEN
ironing,ironing,0.931,1,GREEN
ironing,ironing,0.931,1,GREEN
ironing,ironing,0.931,1,GREEN
ironing,ironing,0.924,1,GREEN
ironing,ironing,0.928,1,GREEN
ironing,ironing,0.927,1,GREEN
ironing,ironing,0.932,1,GREEN
ironing,ironing,0.932,1,GREEN
ironing,ironing,0.93,1,GREEN
ironing,ironing,0.928,1,GREEN
ironing,ironing,0.932,1,GREEN
ironing,ironing,0.931,1,GREEN
ironing,ironing,0.933,1,GREEN
ironing,ironing,0.936,1,GREEN
ironing,ironing,0.934,1,GREEN
ironing,ironing,0.344,1,RED
ironing,ironing,0.93,1,GREEN
ironing,ironing,0.931,1,GREEN
ironing,ironing,0.933,1,GREEN
ironing,ironing,0.931,1,GREEN
ironing,ironing,0.929,1,GREEN
ironing,ironing,0.928,1,GREEN
ironing,ironing,0.929,1,GREEN
ironing,ironing,0.932,1,GREEN
ironing,ironing,0.931,1,GREEN
ironing,ironing,0.93,1,GREEN
ironing,ironing,0.912,1,GREEN
ironing,ironing,0.916,1,GREEN
ironing,ironing,0.931,1,GREEN
ironing,ironing,0.908,1,GREEN
ironing,ironing,0.773,1,GREEN
ironing,ironing,0.821,1,GREEN
ironing,ironing,0.794,1,GREEN
ironing,ironing,0.93,1,GREEN
ironing,ironing,0.931,1,GREEN
ironing,ironing,0.933,1,GREEN
ironing,ironing,0.933,1,GREEN
ironing,ironing,0.933,1,GREEN
ironing,ironing,0.932,1,GREEN
ironing,ironing,0.931,1,GREEN
ironing,ironing,0.93,1,GREEN
ironing,ironing,0.932,1,GREEN
ironing,ironing,0.93,1,GREEN
ironing,ironing,0.93,1,GREEN
ironing,ironing,0.93,1,GREEN
ironing,ironing,0.929,1,GREEN
ironing,ironing,0.931,1,GREEN
ironing,ironing,0.932,1,GREEN
ironing,ironing,0.931,1,GREEN
ironing,ironing,0.931,1,GREEN
ironing,ironing,0.934,1,GREEN
ironing,ironing,0.932,1,GREEN
ironing,ironing,0.932,1,GREEN
ironing,ironing,0.935,1,GREEN
ironing,ironing,0.919,1,GREEN
ironing,ironing,0.933,1,GREEN
ironing,ironing,0.924,1,GREEN
ironing,ironing,0.91,1,GREEN
ironing,ironing,0.932,1,GREEN
ironing,ironing,0.928,1,GREEN
ironing,ironing,0.927,1,GREEN
ironing,ironing,0.926,1,GREEN
ironing,ironing,0.924,1,GREEN
ironing,ironing,0.926,1,GREEN
ironing,ironing,0.928,1,GREEN
ironing,ironing,0.925,1,GREEN
ironing,ironing,0.925,1,GREEN
ironing,ironing,0.926,1,GREEN
ironing,ironing,0.933,1,GREEN
ironing,ironing,0.931,1,GREEN
ironing,ironing,0.93,1,GREEN
ironing,ironing,0.931,1,GREEN
ironing,ironing,0.931,1,GREEN
ironing,ironing,0.931,1,GREEN
ironing,ironing,0.93,1,GREEN
ironing,ironing,0.931,1,GREEN
ironing,ironing,0.931,1,GREEN
ironing,ironing,0.93,1,GREEN
ironing,ironing,0.931,1,GREEN
ironing,ironing,0.927,1,GREEN
ironing,ironing,0.922,1,GREEN
ironing,ironing,0.903,1,GREEN
ironing,ironing,0.929,1,GREEN
ironing,ironing,0.932,1,GREEN
ironing,ironing,0.933,1,GREEN
ironing,ironing,0.923,1,GREEN
ironing,ironing,0.929,1,GREEN
ironing,ironing,0.933,1,GREEN
ironing,ironing,0.901,1,GREEN
ironing,ironing,0.872,1,GREEN
ironing,ironing,0.926,1,GREEN
ironing,ironing,0.899,1,GREEN
ironing,ironing,0.35,1,RED
ironing,ironing,0.778,1,GREEN
ironing,ironing,0.927,1,GREEN
ironing,ironing,0.915,1,GREEN
ironing,ironing,0.923,1,GREEN
ironing,ironing,0.931,1,GREEN
ironing,ironing,0.93,1,GREEN
ironing,ironing,0.93,1,GREEN
ironing,ironing,0.93,1,GREEN
ironing,ironing,0.934,1,GREEN
ironing,ironing,0.933,1,GREEN
ironing,ironing,0.933,1,GREEN
ironing,ironing,0.931,1,GREEN
ironing,ironing,0.93,1,GREEN
ironing,ironing,0.929,1,GREEN
ironing,ironing,0.928,1,GREEN
ironing,ironing,0.928,1,GREEN
ironing,ironing,0.93,1,GREEN
ironing,ironing,0.93,1,GREEN
ironing,ironing,0.933,1,GREEN
ironing,ironing,0.93,1,GREEN
ironing,ironing,0.933,1,GREEN
ironing,ironing,0.929,1,GREEN
ironing,ironing,0.935,1,GREEN
ironing,ironing,0.933,1,GREEN
ironing,ironing,0.928,1,GREEN
ironing,ironing,0.929,1,GREEN
ironing,ironing,0.927,1,GREEN
ironing,ironing,0.927,1,GREEN
ironing,ironing,0.932,1,GREEN
ironing,ironing,0.929,1,GREEN
ironing,ironing,0.928,1,GREEN
ironing,ironing,0.928,1,GREEN
ironing,ironing,0.929,1,GREEN
ironing,ironing,0.93,1,GREEN
ironing,ironing,0.932,1,GREEN
ironing,ironing,0.93,1,GREEN
ironing,ironing,0.928,1,GREEN
ironing,ironing,0.93,1,GREEN
ironing,ironing,0.93,1,GREEN
ironing,ironing,0.931,1,GREEN
ironing,ironing,0.934,1,GREEN
ironing,ironing,0.932,1,GREEN
ironing,ironing,0.933,1,GREEN
ironing,ironing,0.931,1,GREEN
ironing,ironing,0.929,1,GREEN
ironing,ironing,0.929,1,GREEN
ironing,ironing,0.929,1,GREEN
ironing,ironing,0.928,1,GREEN
ironing,ironing,0.929,1,GREEN
ironing,ironing,0.929,1,GREEN
ironing,ironing,0.927,1,GREEN
ironing,ironing,0.93,1,GREEN
ironing,ironing,0.932,1,GREEN
ironing,ironing,0.933,1,GREEN
ironing,ironing,0.931,1,GREEN
ironing,ironing,0.93,1,GREEN
ironing,ironing,0.93,1,GREEN
ironing,ironing,0.933,1,GREEN
ironing,ironing,0.932,1,GREEN
ironing,ironing,0.93,1,GREEN
ironing,ironing,0.932,1,GREEN
ironing,ironing,0.931,1,GREEN
ironing,ironing,0.934,1,GREEN
ironing,ironing,0.931,1,GREEN
ironing,ironing,0.932,1,GREEN
ironing,ironing,0.933,1,GREEN
ironing,ironing,0.931,1,GREEN
ironing,ironing,0.934,1,GREEN
ironing,ironing,0.93,1,GREEN
ironing,ironing,0.711,1,YELLOW
ironing,ironing,0.662,1,YELLOW
ironing,ironing,0.875,1,GREEN
ironing,ironing,0.926,1,GREEN
ironing,ironing,0.926,1,GREEN
ironing,ironing,0.926,1,GREEN
ironing,ironing,0.931,1,GREEN
ironing,ironing,0.931,1,GREEN
ironing,ironing,0.932,1,GREEN
ironing,ironing,0.015,1,RED
ironing,ironing,0.696,1,YELLOW
ironing,ironing,0.931,1,GREEN
ironing,ironing,0.927,1,GREEN
ironing,ironing,0.928,1,GREEN
ironing,ironing,0.927,1,GREEN
ironing,ironing,0.927,1,GREEN
ironing,ironing,0.926,1,GREEN
ironing,ironing,0.927,1,GREEN
ironing,ironing,0.928,1,GREEN
ironing,ironing,0.928,1,GREEN
ironing,ironing,0.935,1,GREEN
ironing,ironing,0.931,1,GREEN
ironing,ironing,0.931,1,GREEN
ironing,ironing,0.932,1,GREEN
ironing,ironing,0.928,1,GREEN
ironing,ironing,0.93,1,GREEN
ironing,ironing,0.928,1,GREEN
ironing,ironing,0.929,1,GREEN
ironing,ironing,0.929,1,GREEN
ironing,ironing,0.928,1,GREEN
ironing,ironing,0.93,1,GREEN
ironing,ironing,0.929,1,GREEN
ironing,ironing,0.929,1,GREEN
ironing,ironing,0.929,1,GREEN
ironing,ironing,0.929,1,GREEN
ironing,ironing,0.928,1,GREEN
ironing,ironing,0.929,1,GREEN
ironing,ironing,0.929,1,GREEN
ironing,ironing,0.929,1,GREEN
ironing,ironing,0.929,1,GREEN
ironing,ironing,0.93,1,GREEN
ironing,ironing,0.928,1,GREEN
ironing,ironing,0.929,1,GREEN
ironing,ironing,0.932,1,GREEN
ironing,ironing,0.931,1,GREEN
ironing,ironing,0.933,1,GREEN
ironing,ironing,0.927,1,GREEN
ironing,ironing,0.928,1,GREEN
ironing,ironing,0.928,1,GREEN
ironing,ironing,0.928,1,GREEN
ironing,ironing,0.929,1,GREEN
ironing,ironing,0.927,1,GREEN
ironing,ironing,0.928,1,GREEN
ironing,ironing,0.928,1,GREEN
ironing,ironing,0.93,1,GREEN
ironing,ironing,0.933,1,GREEN
ironing,ironing,0.925,1,GREEN
ironing,ironing,0.932,1,GREEN
ironing,ironing,0.902,1,GREEN
ironing,ironing,0.026,1,RED
ironing,ironing,0.16,1,RED
ironing,ironing,0.932,1,GREEN
ironing,ironing,0.932,1,GREEN
ironing,ironing,0.932,1,GREEN
ironing,ironing,0.928,1,GREEN
ironing,ironing,0.933,1,GREEN
ironing,ironing,0.933,1,GREEN
ironing,ironing,0.93,1,GREEN
ironing,ironing,0.929,1,GREEN
ironing,ironing,0.93,1,GREEN
ironing,ironing,0.931,1,GREEN
ironing,ironing,0.932,1,GREEN
ironing,ironing,0.932,1,GREEN
ironing,ironing,0.93,1,GREEN
ironing,ironing,0.93,1,GREEN
ironing,ironing,0.93,1,GREEN
ironing,ironing,0.933,1,GREEN
ironing,ironing,0.878,1,GREEN
ironing,ironing,0.902,1,GREEN
ironing,ironing,0.933,1,GREEN
ironing,ironing,0.929,1,GREEN
ironing,ironing,0.91,1,GREEN
ironing,ironing,0.93,1,GREEN
ironing,ironing,0.924,1,GREEN
ironing,ironing,0.169,1,RED
ironing,ironing,0.052,1,RED
ironing,ironing,0.015,1,RED
ironing,ironing,0.08,1,RED
ironing,ironing,0.574,1,YELLOW
ironing,ironing,0.931,1,GREEN
ironing,standing,0.852,0,GREEN
ironing,standing,0.03,0,RED
ironing,standing,0.027,0,RED
ironing,standing,0.041,0,RED
ironing,standing,0.047,0,RED
ironing,standing,0.152,0,RED
ironing,standing,0.155,0,RED
ironing,standing,0.055,0,RED
ironing,standing,0.025,0,RED
ironing,standing,0.049,0,RED
ironing,standing,0.093,0,RED
ironing,standing,0.071,0,RED
ironing,standing,0.019,0,RED
ironing,standing,0.028,0,RED
ironing,standing,0.059,0,RED
ironing,standing,0.777,0,GREEN
ironing,standing,0.592,0,YELLOW
ironing,ironing,0.831,1,GREEN
ironing,ironing,0.777,1,GREEN
ironing,ironing,0.451,1,YELLOW
ironing,ironing,0.329,1,RED
ironing,ironing,0.896,1,GREEN
ironing,ironing,0.855,1,GREEN
ironing,ironing,0.031,1,RED
ironing,ironing,0.027,1,RED
ironing,ironing,0.922,1,GREEN
ironing,ironing,0.932,1,GREEN
ironing,ironing,0.92,1,GREEN
ironing,ironing,0.883,1,GREEN
ironing,ironing,0.858,1,GREEN
ironing,ironing,0.92,1,GREEN
ironing,ironing,0.938,1,GREEN
ironing,ironing,0.901,1,GREEN
ironing,ironing,0.912,1,GREEN
ironing,ironing,0.931,1,GREEN
ironing,ironing,0.929,1,GREEN
ironing,ironing,0.928,1,GREEN
ironing,ironing,0.928,1,GREEN
ironing,ironing,0.927,1,GREEN
ironing,ironing,0.927,1,GREEN
ironing,ironing,0.927,1,GREEN
ironing,ironing,0.927,1,GREEN
ironing,ironing,0.928,1,GREEN
ironing,ironing,0.928,1,GREEN
ironing,ironing,0.928,1,GREEN
ironing,ironing,0.928,1,GREEN
ironing,ironing,0.928,1,GREEN
ironing,ironing,0.927,1,GREEN
ironing,ironing,0.928,1,GREEN
ironing,ironing,0.928,1,GREEN
ironing,ironing,0.929,1,GREEN
ironing,ironing,0.929,1,GREEN
ironing,ironing,0.929,1,GREEN
ironing,ironing,0.929,1,GREEN
ironing,ironing,0.929,1,GREEN
ironing,ironing,0.929,1,GREEN
ironing,ironing,0.929,1,GREEN
ironing,ironing,0.928,1,GREEN
ironing,ironing,0.928,1,GREEN
ironing,ironing,0.928,1,GREEN
ironing,ironing,0.928,1,GREEN
ironing,ironing,0.928,1,GREEN
ironing,ironing,0.928,1,GREEN
ironing,ironing,0.928,1,GREEN
ironing,ironing,0.928,1,GREEN
ironing,ironing,0.928,1,GREEN
ironing,ironing,0.928,1,GREEN
ironing,ironing,0.928,1,GREEN
ironing,ironing,0.928,1,GREEN
ironing,ironing,0.928,1,GREEN
ironing,ironing,0.928,1,GREEN
ironing,ironing,0.929,1,GREEN
ironing,ironing,0.929,1,GREEN
ironing,ironing,0.928,1,GREEN
ironing,ironing,0.928,1,GREEN
ironing,ironing,0.928,1,GREEN
ironing,ironing,0.929,1,GREEN
ironing,ironing,0.928,1,GREEN
ironing,ironing,0.929,1,GREEN
ironing,ironing,0.929,1,GREEN
ironing,ironing,0.93,1,GREEN
ironing,ironing,0.93,1,GREEN
ironing,ironing,0.931,1,GREEN
ironing,ironing,0.93,1,GREEN
ironing,ironing,0.929,1,GREEN
ironing,ironing,0.929,1,GREEN
ironing,ironing,0.928,1,GREEN
ironing,ironing,0.926,1,GREEN
ironing,ironing,0.931,1,GREEN
ironing,ironing,0.931,1,GREEN
ironing,ironing,0.613,1,YELLOW
ironing,ironing,0.919,1,GREEN
ironing,ironing,0.929,1,GREEN
ironing,ironing,0.896,1,GREEN
ironing,ironing,0.755,1,GREEN
ironing,ironing,0.912,1,GREEN
ironing,ironing,0.896,1,GREEN
ironing,ironing,0.608,1,YELLOW
ironing,ironing,0.895,1,GREEN
ironing,ironing,0.185,1,RED
ironing,ironing,0.906,1,GREEN
vacuuming,ironing,0.007,0,RED
vacuuming,ironing,0.007,0,RED
vacuuming,ironing,0.006,0,RED
vacuuming,vacuuming,0.007,1,RED
vacuuming,vacuuming,0.008,1,RED
vacuuming,vacuuming,0.046,1,RED
vacuuming,vacuuming,0.007,1,RED
vacuuming,vacuuming,0.015,1,RED
vacuuming,vacuuming,0.735,1,YELLOW
vacuuming,vacuuming,0.933,1,GREEN
vacuuming,vacuuming,0.934,1,GREEN
vacuuming,vacuuming,0.929,1,GREEN
vacuuming,vacuuming,0.909,1,GREEN
vacuuming,vacuuming,0.916,1,GREEN
vacuuming,vacuuming,0.927,1,GREEN
vacuuming,vacuuming,0.929,1,GREEN
vacuuming,vacuuming,0.899,1,GREEN
vacuuming,vacuuming,0.007,1,RED
vacuuming,vacuuming,0.008,1,RED
vacuuming,vacuuming,0.924,1,GREEN
vacuuming,vacuuming,0.907,1,GREEN
vacuuming,vacuuming,0.011,1,RED
vacuuming,vacuuming,0.01,1,RED
vacuuming,vacuuming,0.05,1,RED
vacuuming,vacuuming,0.031,1,RED
vacuuming,vacuuming,0.916,1,GREEN
vacuuming,vacuuming,0.933,1,GREEN
vacuuming,vacuuming,0.934,1,GREEN
vacuuming,vacuuming,0.934,1,GREEN
vacuuming,vacuuming,0.936,1,GREEN
vacuuming,vacuuming,0.936,1,GREEN
vacuuming,vacuuming,0.908,1,GREEN
vacuuming,vacuuming,0.229,1,RED
vacuuming,vacuuming,0.02,1,RED
vacuuming,vacuuming,0.473,1,YELLOW
vacuuming,vacuuming,0.902,1,GREEN
vacuuming,vacuuming,0.034,1,RED
vacuuming,vacuuming,0.608,1,YELLOW
vacuuming,vacuuming,0.036,1,RED
vacuuming,vacuuming,0.217,1,RED
vacuuming,vacuuming,0.928,1,GREEN
vacuuming,vacuuming,0.938,1,GREEN
vacuuming,vacuuming,0.938,1,GREEN
vacuuming,vacuuming,0.931,1,GREEN
vacuuming,vacuuming,0.937,1,GREEN
vacuuming,vacuuming,0.937,1,GREEN
vacuuming,vacuuming,0.643,1,YELLOW
vacuuming,vacuuming,0.072,1,RED
vacuuming,vacuuming,0.921,1,GREEN
vacuuming,vacuuming,0.936,1,GREEN
vacuuming,vacuuming,0.942,1,GREEN
vacuuming,vacuuming,0.934,1,GREEN
vacuuming,vacuuming,0.935,1,GREEN
vacuuming,vacuuming,0.941,1,GREEN
vacuuming,vacuuming,0.842,1,GREEN
vacuuming,vacuuming,0.927,1,GREEN
vacuuming,vacuuming,0.019,1,RED
vacuuming,vacuuming,0.011,1,RED
vacuuming,vacuuming,0.011,1,RED
vacuuming,vacuuming,0.151,1,RED
vacuuming,vacuuming,0.028,1,RED
vacuuming,vacuuming,0.047,1,RED
vacuuming,vacuuming,0.814,1,GREEN
vacuuming,vacuuming,0.026,1,RED
vacuuming,vacuuming,0.056,1,RED
vacuuming,vacuuming,0.02,1,RED
vacuuming,vacuuming,0.932,1,GREEN
vacuuming,vacuuming,0.934,1,GREEN
vacuuming,vacuuming,0.938,1,GREEN
vacuuming,vacuuming,0.93,1,GREEN
vacuuming,vacuuming,0.934,1,GREEN
vacuuming,vacuuming,0.937,1,GREEN
vacuuming,vacuuming,0.935,1,GREEN
vacuuming,vacuuming,0.932,1,GREEN
vacuuming,vacuuming,0.937,1,GREEN
vacuuming,vacuuming,0.938,1,GREEN
vacuuming,vacuuming,0.927,1,GREEN
vacuuming,vacuuming,0.932,1,GREEN
vacuuming,vacuuming,0.935,1,GREEN
vacuuming,vacuuming,0.934,1,GREEN
vacuuming,vacuuming,0.937,1,GREEN
vacuuming,vacuuming,0.931,1,GREEN
vacuuming,vacuuming,0.056,1,RED
vacuuming,vacuuming,0.012,1,RED
vacuuming,vacuuming,0.035,1,RED
vacuuming,vacuuming,0.583,1,YELLOW
vacuuming,vacuuming,0.015,1,RED
vacuuming,vacuuming,0.841,1,GREEN
vacuuming,vacuuming,0.934,1,GREEN
vacuuming,vacuuming,0.929,1,GREEN
vacuuming,vacuuming,0.795,1,GREEN
vacuuming,vacuuming,0.94,1,GREEN
vacuuming,vacuuming,0.933,1,GREEN
vacuuming,vacuuming,0.937,1,GREEN
vacuuming,vacuuming,0.887,1,GREEN
vacuuming,vacuuming,0.007,1,RED
vacuuming,vacuuming,0.022,1,RED
vacuuming,vacuuming,0.01,1,RED
vacuuming,vacuuming,0.654,1,YELLOW
vacuuming,vacuuming,0.859,1,GREEN
vacuuming,vacuuming,0.013,1,RED
vacuuming,vacuuming,0.398,1,RED
vacuuming,vacuuming,0.902,1,GREEN
vacuuming,vacuuming,0.814,1,GREEN
vacuuming,vacuuming,0.938,1,GREEN
vacuuming,vacuuming,0.937,1,GREEN
vacuuming,vacuuming,0.926,1,GREEN
vacuuming,vacuuming,0.806,1,GREEN
vacuuming,vacuuming,0.935,1,GREEN
vacuuming,vacuuming,0.937,1,GREEN
vacuuming,vacuuming,0.937,1,GREEN
vacuuming,vacuuming,0.935,1,GREEN
vacuuming,vacuuming,0.938,1,GREEN
vacuuming,vacuuming,0.935,1,GREEN
vacuuming,vacuuming,0.937,1,GREEN
vacuuming,vacuuming,0.934,1,GREEN
vacuuming,vacuuming,0.933,1,GREEN
vacuuming,vacuuming,0.935,1,GREEN
vacuuming,vacuuming,0.936,1,GREEN
vacuuming,vacuuming,0.939,1,GREEN
vacuuming,vacuuming,0.888,1,GREEN
vacuuming,vacuuming,0.083,1,RED
vacuuming,vacuuming,0.87,1,GREEN
vacuuming,vacuuming,0.938,1,GREEN
vacuuming,vacuuming,0.938,1,GREEN
vacuuming,vacuuming,0.924,1,GREEN
vacuuming,vacuuming,0.933,1,GREEN
vacuuming,vacuuming,0.939,1,GREEN
vacuuming,vacuuming,0.928,1,GREEN
vacuuming,vacuuming,0.668,1,YELLOW
vacuuming,vacuuming,0.775,1,GREEN
vacuuming,vacuuming,0.919,1,GREEN
vacuuming,vacuuming,0.936,1,GREEN
vacuuming,vacuuming,0.93,1,GREEN
vacuuming,vacuuming,0.932,1,GREEN
vacuuming,vacuuming,0.936,1,GREEN
vacuuming,vacuuming,0.932,1,GREEN
vacuuming,vacuuming,0.937,1,GREEN
vacuuming,vacuuming,0.929,1,GREEN
vacuuming,vacuuming,0.766,1,GREEN
vacuuming,vacuuming,0.008,1,RED
vacuuming,vacuuming,0.88,1,GREEN
vacuuming,vacuuming,0.924,1,GREEN
vacuuming,vacuuming,0.902,1,GREEN
vacuuming,vacuuming,0.925,1,GREEN
vacuuming,vacuuming,0.936,1,GREEN
