subject,confidence,predicted_activity,actual_activity,is_correct,traffic_light
105,0.9985,cycling,cycling,1,GREEN
105,0.9892,cycling,cycling,1,GREEN
105,0.977,cycling,cycling,1,GREEN
105,0.9849,cycling,cycling,1,GREEN
105,0.9943,cycling,cycling,1,GREEN
105,0.9881,cycling,cycling,1,GREEN
105,0.9955,cycling,cycling,1,GREEN
105,0.994,cycling,cycling,1,GREEN
105,0.9875,cycling,cycling,1,GREEN
105,0.983,cycling,cycling,1,GREEN
105,0.9755,cycling,cycling,1,GREEN
105,0.9807,cycling,cycling,1,GREEN
105,0.9835,cycling,cycling,1,GREEN
105,0.9808,cycling,cycling,1,GREEN
105,0.9678,cycling,cycling,1,GREEN
105,0.9742,cycling,cycling,1,GREEN
105,0.9828,cycling,cycling,1,GREEN
105,0.997,cycling,cycling,1,GREEN
105,0.9871,cycling,cycling,1,GREEN
105,0.997,cycling,cycling,1,GREEN
105,0.9985,cycling,cycling,1,GREEN
105,0.9985,cycling,cycling,1,GREEN
105,0.9946,cycling,cycling,1,GREEN
105,0.9554,cycling,cycling,1,GREEN
105,0.8227,cycling,cycling,1,GREEN
105,0.7305,cycling,cycling,1,YELLOW
105,0.5346,cycling,cycling,1,YELLOW
105,0.3666,cycling,cycling,1,RED
105,0.4675,cycling,cycling,1,YELLOW
105,0.3338,cycling,cycling,1,RED
105,0.3295,cycling,cycling,1,RED
105,0.3432,stairs_up,cycling,0,RED
105,0.3132,stairs_up,cycling,0,RED
105,0.3909,cycling,cycling,1,RED
105,0.5189,cycling,cycling,1,YELLOW
105,0.5964,cycling,cycling,1,YELLOW
105,0.4338,cycling,cycling,1,RED
105,0.4651,cycling,cycling,1,YELLOW
105,0.4322,cycling,cycling,1,RED
105,0.4039,cycling,cycling,1,RED
105,0.3228,cycling,cycling,1,RED
105,0.3919,cycling,cycling,1,RED
105,0.3582,stairs_up,cycling,0,RED
105,0.3208,stairs_up,cycling,0,RED
105,0.284,stairs_up,cycling,0,RED
105,0.3621,cycling,cycling,1,RED
105,0.3752,stairs_up,cycling,0,RED
105,0.2892,stairs_up,cycling,0,RED
105,0.4361,stairs_up,cycling,0,RED
105,0.4292,stairs_up,cycling,0,RED
105,0.4731,stairs_up,cycling,0,YELLOW
105,0.252,stairs_up,cycling,0,RED
105,0.2286,stairs_up,cycling,0,RED
105,0.2661,stairs_up,cycling,0,RED
105,0.2141,sitting,cycling,0,RED
105,0.3614,cycling,cycling,1,RED
105,0.7473,cycling,cycling,1,YELLOW
105,0.9889,cycling,cycling,1,GREEN
105,0.9911,cycling,cycling,1,GREEN
105,0.9985,cycling,cycling,1,GREEN
105,0.9607,cycling,cycling,1,GREEN
105,0.9367,cycling,cycling,1,GREEN
105,0.9475,cycling,cycling,1,GREEN
105,0.948,cycling,cycling,1,GREEN
105,0.9066,cycling,cycling,1,GREEN
105,0.9797,cycling,cycling,1,GREEN
105,0.9788,cycling,cycling,1,GREEN
105,0.9799,cycling,cycling,1,GREEN
105,0.9551,cycling,cycling,1,GREEN
105,0.9621,cycling,cycling,1,GREEN
105,0.997,cycling,cycling,1,GREEN
105,0.9881,cycling,cycling,1,GREEN
105,0.9859,cycling,cycling,1,GREEN
105,0.9728,cycling,cycling,1,GREEN
105,0.9593,cycling,cycling,1,GREEN
105,0.958,cycling,cycling,1,GREEN
105,0.9554,cycling,cycling,1,GREEN
105,0.9571,cycling,cycling,1,GREEN
105,0.8845,cycling,cycling,1,GREEN
105,0.862,cycling,cycling,1,GREEN
105,0.8214,cycling,cycling,1,GREEN
105,0.823,cycling,cycling,1,GREEN
105,0.7777,cycling,cycling,1,GREEN
105,0.7751,cycling,cycling,1,GREEN
105,0.8169,cycling,cycling,1,GREEN
105,0.8829,cycling,cycling,1,GREEN
105,0.9645,cycling,cycling,1,GREEN
105,0.9913,cycling,cycling,1,GREEN
105,0.9977,cycling,cycling,1,GREEN
105,0.997,cycling,cycling,1,GREEN
105,0.9992,cycling,cycling,1,GREEN
105,0.9944,cycling,cycling,1,GREEN
105,0.9422,cycling,cycling,1,GREEN
105,0.9901,cycling,cycling,1,GREEN
105,0.9985,cycling,cycling,1,GREEN
105,0.9963,cycling,cycling,1,GREEN
105,0.9896,cycling,cycling,1,GREEN
105,0.9906,cycling,cycling,1,GREEN
105,0.997,cycling,cycling,1,GREEN
105,0.9914,cycling,cycling,1,GREEN
105,0.9985,cycling,cycling,1,GREEN
105,1.0,cycling,cycling,1,GREEN
105,1.0,cycling,cycling,1,GREEN
105,0.9985,cycling,cycling,1,GREEN
105,1.0,cycling,cycling,1,GREEN
105,1.0,cycling,cycling,1,GREEN
105,1.0,cycling,cycling,1,GREEN
105,0.9993,cycling,cycling,1,GREEN
105,0.997,cycling,cycling,1,GREEN
105,1.0,cycling,cycling,1,GREEN
105,1.0,cycling,cycling,1,GREEN
105,0.996,cycling,cycling,1,GREEN
105,0.9947,cycling,cycling,1,GREEN
105,0.983,cycling,cycling,1,GREEN
105,0.9901,cycling,cycling,1,GREEN
105,0.9841,cycling,cycling,1,GREEN
105,0.9885,cycling,cycling,1,GREEN
105,0.9845,cycling,cycling,1,GREEN
105,0.8462,cycling,cycling,1,GREEN
105,0.708,cycling,cycling,1,YELLOW
105,0.5051,cycling,cycling,1,YELLOW
105,0.4455,stairs_up,cycling,0,RED
105,0.365,stairs_up,cycling,0,RED
105,0.3618,stairs_up,cycling,0,RED
105,0.2141,stairs_up,cycling,0,RED
105,0.1736,stairs_up,cycling,0,RED
105,0.1948,stairs_up,cycling,0,RED
105,0.3821,stairs_up,cycling,0,RED
105,0.353,cycling,cycling,1,RED
105,0.2963,stairs_up,cycling,0,RED
105,0.2606,stairs_up,cycling,0,RED
105,0.2021,stairs_up,cycling,0,RED
105,0.2346,cycling,cycling,1,RED
105,0.2956,cycling,cycling,1,RED
105,0.2146,cycling,cycling,1,RED
105,0.2981,vacuuming,cycling,0,RED
105,0.4365,cycling,cycling,1,RED
105,0.9543,cycling,cycling,1,GREEN
105,0.9909,cycling,cycling,1,GREEN
105,0.995,cycling,cycling,1,GREEN
105,0.9775,cycling,cycling,1,GREEN
105,0.9629,cycling,cycling,1,GREEN
105,0.9854,cycling,cycling,1,GREEN
105,0.9829,cycling,cycling,1,GREEN
105,0.8828,cycling,cycling,1,GREEN
105,0.4886,vacuuming,cycling,0,YELLOW
105,0.6171,vacuuming,cycling,0,YELLOW
105,0.5668,vacuuming,cycling,0,YELLOW
105,0.4397,vacuuming,cycling,0,RED
105,0.3517,vacuuming,cycling,0,RED
105,0.3927,vacuuming,cycling,0,RED
105,0.1977,vacuuming,cycling,0,RED
105,0.2545,nordic_walk,cycling,0,RED
105,0.2952,cycling,running,0,RED
105,0.2786,cycling,running,0,RED
105,0.4069,cycling,running,0,RED
105,0.4034,cycling,running,0,RED
105,0.3828,cycling,running,0,RED
105,0.3658,cycling,running,0,RED
105,0.5803,vacuuming,running,0,YELLOW
105,0.6545,vacuuming,running,0,YELLOW
105,0.3809,stairs_up,running,0,RED
105,0.659,stairs_up,running,0,YELLOW
105,0.4214,running,running,1,RED
105,0.5528,running,running,1,YELLOW
105,0.8974,running,running,1,GREEN
105,0.9335,running,running,1,GREEN
105,0.8744,running,running,1,GREEN
105,0.8311,running,running,1,GREEN
105,0.8844,running,running,1,GREEN
105,0.9321,running,running,1,GREEN
105,0.9557,running,running,1,GREEN
105,0.8849,running,running,1,GREEN
105,0.9695,running,running,1,GREEN
105,0.9798,running,running,1,GREEN
105,0.9339,running,running,1,GREEN
105,0.9464,running,running,1,GREEN
105,0.9451,running,running,1,GREEN
105,0.9452,running,running,1,GREEN
105,0.9358,running,running,1,GREEN
105,0.868,running,running,1,GREEN
105,0.9606,running,running,1,GREEN
105,0.9406,running,running,1,GREEN
105,0.8528,running,running,1,GREEN
105,0.6889,running,running,1,YELLOW
105,0.8595,running,running,1,GREEN
105,0.8962,running,running,1,GREEN
105,0.7325,running,running,1,YELLOW
105,0.6513,running,running,1,YELLOW
105,0.9045,running,running,1,GREEN
105,0.9623,running,running,1,GREEN
105,0.924,running,running,1,GREEN
105,0.8817,running,running,1,GREEN
105,0.9352,running,running,1,GREEN
105,0.9347,running,running,1,GREEN
105,0.9164,running,running,1,GREEN
105,0.9191,running,running,1,GREEN
105,0.9392,running,running,1,GREEN
105,0.9097,running,running,1,GREEN
105,0.9055,running,running,1,GREEN
105,0.8888,running,running,1,GREEN
105,0.9364,running,running,1,GREEN
105,0.9702,running,running,1,GREEN
105,0.9623,running,running,1,GREEN
105,0.9567,running,running,1,GREEN
105,0.9336,running,running,1,GREEN
105,0.9429,running,running,1,GREEN
105,0.9374,running,running,1,GREEN
105,0.9291,running,running,1,GREEN
105,0.9246,running,running,1,GREEN
105,0.9465,running,running,1,GREEN
105,0.937,running,running,1,GREEN
105,0.9547,running,running,1,GREEN
105,0.9533,running,running,1,GREEN
105,0.9425,running,running,1,GREEN
105,0.9281,running,running,1,GREEN
105,0.9468,running,running,1,GREEN
105,0.9612,running,running,1,GREEN
105,0.9475,running,running,1,GREEN
105,0.9337,running,running,1,GREEN
105,0.782,running,running,1,GREEN
105,0.931,running,running,1,GREEN
105,0.8975,running,running,1,GREEN
105,0.888,running,running,1,GREEN
105,0.9073,running,running,1,GREEN
105,0.8836,running,running,1,GREEN
105,0.9448,running,running,1,GREEN
105,0.9777,running,running,1,GREEN
105,0.7622,running,running,1,GREEN
105,0.955,running,running,1,GREEN
105,0.9528,running,running,1,GREEN
105,0.7543,running,running,1,GREEN
105,0.8427,running,running,1,GREEN
105,0.9654,running,running,1,GREEN
105,0.9355,running,running,1,GREEN
105,0.9345,running,running,1,GREEN
105,0.952,running,running,1,GREEN
105,0.956,running,running,1,GREEN
105,0.9441,running,running,1,GREEN
105,0.9157,running,running,1,GREEN
105,0.8305,running,running,1,GREEN
105,0.9365,running,running,1,GREEN
105,0.9376,running,running,1,GREEN
105,0.96,running,running,1,GREEN
105,0.9798,running,running,1,GREEN
105,0.9667,running,running,1,GREEN
105,0.9514,running,running,1,GREEN
105,0.9882,running,running,1,GREEN
105,0.9848,running,running,1,GREEN
105,0.9291,running,running,1,GREEN
105,0.9881,running,running,1,GREEN
105,0.9847,running,running,1,GREEN
105,0.9208,running,running,1,GREEN
105,0.9753,running,running,1,GREEN
105,0.958,running,running,1,GREEN
105,0.9268,running,running,1,GREEN
105,0.9513,running,running,1,GREEN
105,0.9283,running,running,1,GREEN
105,0.9632,running,running,1,GREEN
105,0.9566,running,running,1,GREEN
105,0.9072,running,running,1,GREEN
105,0.7919,running,running,1,GREEN
105,0.9365,running,running,1,GREEN
105,0.973,running,running,1,GREEN
105,0.9673,running,running,1,GREEN
105,0.8908,running,running,1,GREEN
105,0.9397,running,running,1,GREEN
105,0.809,running,running,1,GREEN
105,0.9163,running,running,1,GREEN
105,0.9318,running,running,1,GREEN
105,0.9316,running,running,1,GREEN
105,0.9503,running,running,1,GREEN
105,0.9186,running,running,1,GREEN
105,0.9134,running,running,1,GREEN
105,0.9278,running,running,1,GREEN
105,0.9624,running,running,1,GREEN
105,0.9234,running,running,1,GREEN
105,0.8446,running,running,1,GREEN
105,0.8542,running,running,1,GREEN
105,0.9538,running,running,1,GREEN
105,0.9416,running,running,1,GREEN
105,0.9641,running,running,1,GREEN
105,0.9719,running,running,1,GREEN
105,0.9787,running,running,1,GREEN
105,0.9484,running,running,1,GREEN
105,0.9965,running,running,1,GREEN
105,0.9852,running,running,1,GREEN
105,0.9205,running,running,1,GREEN
105,0.9597,running,running,1,GREEN
105,0.9505,running,running,1,GREEN
105,0.9403,running,running,1,GREEN
105,0.9521,running,running,1,GREEN
105,0.9299,running,running,1,GREEN
105,0.8984,running,running,1,GREEN
105,0.9405,running,running,1,GREEN
105,0.9637,running,running,1,GREEN
105,0.9792,running,running,1,GREEN
105,0.9818,running,running,1,GREEN
105,0.8251,running,running,1,GREEN
105,0.9701,running,running,1,GREEN
105,0.9285,running,running,1,GREEN
105,0.8642,running,running,1,GREEN
105,0.9336,running,running,1,GREEN
105,0.9769,running,running,1,GREEN
105,0.9263,running,running,1,GREEN
105,0.9444,running,running,1,GREEN
105,0.9739,running,running,1,GREEN
105,0.9633,running,running,1,GREEN
105,0.9474,running,running,1,GREEN
105,0.9667,running,running,1,GREEN
105,0.9655,running,running,1,GREEN
105,0.9637,running,running,1,GREEN
105,0.9584,running,running,1,GREEN
105,0.9591,running,running,1,GREEN
105,0.9561,running,running,1,GREEN
105,0.9848,running,running,1,GREEN
105,0.9507,running,running,1,GREEN
105,0.9537,running,running,1,GREEN
105,0.9367,running,running,1,GREEN
105,0.9694,running,running,1,GREEN
105,0.9498,running,running,1,GREEN
105,0.9138,running,running,1,GREEN
105,0.9552,running,running,1,GREEN
105,0.9667,running,running,1,GREEN
105,0.9588,running,running,1,GREEN
105,0.9711,running,running,1,GREEN
105,0.9979,running,running,1,GREEN
105,0.9867,running,running,1,GREEN
105,0.9992,running,running,1,GREEN
105,0.9868,running,running,1,GREEN
105,0.9741,running,running,1,GREEN
105,0.9242,running,running,1,GREEN
105,0.9713,running,running,1,GREEN
105,0.9321,running,running,1,GREEN
105,0.95,running,running,1,GREEN
105,0.9337,running,running,1,GREEN
105,0.9439,running,running,1,GREEN
105,0.9198,running,running,1,GREEN
105,0.9334,running,running,1,GREEN
105,0.9332,running,running,1,GREEN
105,0.9562,running,running,1,GREEN
105,0.9468,running,running,1,GREEN
105,0.9342,running,running,1,GREEN
105,0.9651,running,running,1,GREEN
105,0.9742,running,running,1,GREEN
105,0.9572,running,running,1,GREEN
105,0.9667,running,running,1,GREEN
105,0.9393,running,running,1,GREEN
105,0.9416,running,running,1,GREEN
105,0.9724,running,running,1,GREEN
105,0.951,running,running,1,GREEN
105,0.9335,running,running,1,GREEN
105,0.931,running,running,1,GREEN
105,0.931,running,running,1,GREEN
105,0.9525,running,running,1,GREEN
105,0.9873,running,running,1,GREEN
105,0.983,running,running,1,GREEN
105,0.9566,running,running,1,GREEN
105,0.9921,running,running,1,GREEN
105,0.9719,running,running,1,GREEN
105,0.9716,running,running,1,GREEN
105,0.9443,running,running,1,GREEN
105,0.9167,running,running,1,GREEN
105,0.9021,running,running,1,GREEN
105,0.9377,running,running,1,GREEN
105,0.928,running,running,1,GREEN
105,0.9246,running,running,1,GREEN
105,0.9562,running,running,1,GREEN
105,0.9428,running,running,1,GREEN
105,0.9951,running,running,1,GREEN
105,0.9955,running,running,1,GREEN
105,0.9933,running,running,1,GREEN
105,0.9729,running,running,1,GREEN
105,0.9869,running,running,1,GREEN
105,0.9686,running,running,1,GREEN
105,0.9691,running,running,1,GREEN
105,0.9734,running,running,1,GREEN
105,0.9282,running,running,1,GREEN
105,0.9383,running,running,1,GREEN
105,0.925,running,running,1,GREEN
105,0.9431,running,running,1,GREEN
105,0.9087,running,running,1,GREEN
105,0.936,running,running,1,GREEN
105,0.9507,running,running,1,GREEN
105,0.9641,running,running,1,GREEN
105,0.9901,running,running,1,GREEN
105,0.9786,running,running,1,GREEN
105,0.9685,running,running,1,GREEN
105,0.9753,running,running,1,GREEN
105,0.9444,running,running,1,GREEN
105,0.8947,running,running,1,GREEN
105,0.9538,running,running,1,GREEN
105,0.9527,running,running,1,GREEN
105,0.9603,running,running,1,GREEN
105,0.8945,running,running,1,GREEN
105,0.93,running,running,1,GREEN
105,0.9163,running,running,1,GREEN
105,0.9455,running,running,1,GREEN
105,0.9563,running,running,1,GREEN
105,0.9362,running,running,1,GREEN
105,0.9353,running,running,1,GREEN
105,0.9404,running,running,1,GREEN
105,0.8585,running,running,1,GREEN
105,0.7082,running,running,1,YELLOW
105,0.9939,running,running,1,GREEN
105,0.9722,running,running,1,GREEN
105,0.9087,running,running,1,GREEN
105,0.9654,running,running,1,GREEN
105,0.9846,running,running,1,GREEN
105,0.9493,running,running,1,GREEN
105,0.9646,running,running,1,GREEN
105,0.9308,running,running,1,GREEN
105,0.9661,running,running,1,GREEN
105,0.9509,running,running,1,GREEN
105,0.9347,running,running,1,GREEN
105,0.9486,running,running,1,GREEN
105,0.9619,running,running,1,GREEN
105,0.9932,running,running,1,GREEN
105,0.9571,running,running,1,GREEN
105,0.9459,running,running,1,GREEN
105,0.8085,running,running,1,GREEN
105,0.7141,running,running,1,YELLOW
105,0.8906,running,running,1,GREEN
105,0.6705,running,running,1,YELLOW
105,0.6153,running,running,1,YELLOW
105,0.7399,running,running,1,YELLOW
105,0.7787,running,running,1,GREEN
105,0.7441,running,running,1,YELLOW
105,0.9085,running,running,1,GREEN
105,0.8677,running,running,1,GREEN
105,0.747,running,running,1,YELLOW
105,0.8406,running,running,1,GREEN
105,0.917,running,running,1,GREEN
105,0.9595,running,running,1,GREEN
105,0.9548,running,running,1,GREEN
105,0.9303,running,running,1,GREEN
105,0.7449,running,running,1,YELLOW
105,0.9212,running,running,1,GREEN
105,0.9463,running,running,1,GREEN
105,0.9643,running,running,1,GREEN
105,0.9438,running,running,1,GREEN
105,0.9406,running,running,1,GREEN
105,0.8919,running,running,1,GREEN
105,0.789,running,running,1,GREEN
105,0.8412,running,running,1,GREEN
105,0.8605,running,running,1,GREEN
105,0.8051,running,running,1,GREEN
105,0.9439,running,running,1,GREEN
105,0.9391,running,running,1,GREEN
105,0.9232,running,running,1,GREEN
105,0.9453,running,running,1,GREEN
105,0.9205,running,running,1,GREEN
105,0.9739,running,running,1,GREEN
105,0.9066,running,running,1,GREEN
105,0.9159,running,running,1,GREEN
105,0.9589,running,running,1,GREEN
105,0.9486,running,running,1,GREEN
105,0.9678,running,running,1,GREEN
105,0.9549,running,running,1,GREEN
105,0.9469,running,running,1,GREEN
105,0.9536,running,running,1,GREEN
105,0.9555,running,running,1,GREEN
105,0.9752,running,running,1,GREEN
105,0.9564,running,running,1,GREEN
105,0.9773,running,running,1,GREEN
105,0.9966,running,running,1,GREEN
105,0.9808,running,running,1,GREEN
105,0.9725,running,running,1,GREEN
105,0.9341,running,running,1,GREEN
105,0.9459,running,running,1,GREEN
105,0.9413,running,running,1,GREEN
105,0.9235,running,running,1,GREEN
105,0.948,running,running,1,GREEN
105,0.9412,running,running,1,GREEN
105,0.8935,running,running,1,GREEN
105,0.958,running,running,1,GREEN
105,0.9703,running,running,1,GREEN
105,0.9419,running,running,1,GREEN
105,0.9177,running,running,1,GREEN
105,0.9296,running,running,1,GREEN
105,0.9286,running,running,1,GREEN
105,0.89,running,running,1,GREEN
105,0.8459,running,running,1,GREEN
105,0.9323,running,running,1,GREEN
105,0.9416,running,running,1,GREEN
105,0.9771,running,running,1,GREEN
105,0.9885,running,running,1,GREEN
105,0.9717,running,running,1,GREEN
105,0.974,running,running,1,GREEN
105,0.9788,running,running,1,GREEN
105,0.9612,running,running,1,GREEN
105,0.9674,running,running,1,GREEN
105,0.9302,running,running,1,GREEN
105,0.9579,running,running,1,GREEN
105,0.9696,running,running,1,GREEN
105,0.9877,running,running,1,GREEN
105,0.9827,running,running,1,GREEN
105,0.9871,running,running,1,GREEN
105,0.9582,running,running,1,GREEN
105,0.9237,running,running,1,GREEN
105,0.9674,running,running,1,GREEN
105,0.9569,running,running,1,GREEN
105,0.7884,running,running,1,GREEN
105,0.9477,running,running,1,GREEN
105,0.9549,running,running,1,GREEN
105,0.9709,running,running,1,GREEN
105,0.9788,running,running,1,GREEN
105,0.9216,running,running,1,GREEN
105,0.979,running,running,1,GREEN
105,0.9808,running,running,1,GREEN
105,0.9844,running,running,1,GREEN
105,0.9731,running,running,1,GREEN
105,0.9813,running,running,1,GREEN
105,0.9676,running,running,1,GREEN
105,0.8436,running,running,1,GREEN
105,0.9715,running,running,1,GREEN
105,0.9691,running,running,1,GREEN
105,0.8875,running,running,1,GREEN
105,0.84,running,running,1,GREEN
105,0.956,running,running,1,GREEN
105,0.8559,running,running,1,GREEN
105,0.6894,running,running,1,YELLOW
105,0.896,running,running,1,GREEN
105,0.8776,running,running,1,GREEN
105,0.8751,running,running,1,GREEN
105,0.9671,running,running,1,GREEN
105,0.9726,running,running,1,GREEN
105,0.9194,running,running,1,GREEN
105,0.9511,running,running,1,GREEN
105,0.9465,running,running,1,GREEN
105,0.962,running,running,1,GREEN
105,0.9926,running,running,1,GREEN
105,0.9856,running,running,1,GREEN
105,0.9696,running,running,1,GREEN
105,0.8981,running,running,1,GREEN
105,0.9362,running,running,1,GREEN
105,0.956,running,running,1,GREEN
105,0.9783,running,running,1,GREEN
105,0.9605,running,running,1,GREEN
105,0.9389,running,running,1,GREEN
105,0.9343,running,running,1,GREEN
105,0.9471,running,running,1,GREEN
105,0.9545,running,running,1,GREEN
105,0.9431,running,running,1,GREEN
105,0.9543,running,running,1,GREEN
105,0.9048,running,running,1,GREEN
105,0.9333,running,running,1,GREEN
105,0.967,running,running,1,GREEN
105,0.939,running,running,1,GREEN
105,0.9642,running,running,1,GREEN
105,0.9513,running,running,1,GREEN
105,0.9585,running,running,1,GREEN
105,0.9726,running,running,1,GREEN
105,0.9584,running,running,1,GREEN
105,0.9522,running,running,1,GREEN
105,0.9636,running,running,1,GREEN
105,0.9581,running,running,1,GREEN
105,0.9533,running,running,1,GREEN
105,0.9745,running,running,1,GREEN
105,0.9687,running,running,1,GREEN
105,0.9627,running,running,1,GREEN
105,0.9619,running,running,1,GREEN
105,0.9658,running,running,1,GREEN
105,0.9528,running,running,1,GREEN
105,0.9814,running,running,1,GREEN
105,0.977,running,running,1,GREEN
105,0.9704,running,running,1,GREEN
105,0.9311,running,running,1,GREEN
105,0.9525,running,running,1,GREEN
105,0.9612,running,running,1,GREEN
105,0.986,running,running,1,GREEN
105,0.9821,running,running,1,GREEN
105,0.9859,running,running,1,GREEN
105,0.8087,running,running,1,GREEN
105,0.8894,running,running,1,GREEN
105,0.9886,running,running,1,GREEN
105,0.943,running,running,1,GREEN
105,0.9778,running,running,1,GREEN
105,0.9617,running,running,1,GREEN
105,0.9984,running,running,1,GREEN
105,0.9902,running,running,1,GREEN
105,0.778,running,running,1,GREEN
105,0.7467,running,running,1,YELLOW
105,0.6893,running,running,1,YELLOW
105,0.869,running,running,1,GREEN
105,0.7836,running,running,1,GREEN
105,0.7103,running,running,1,YELLOW
105,0.7698,running,running,1,GREEN
105,0.7599,running,running,1,GREEN
105,0.6558,stairs_down,running,0,YELLOW
105,0.6989,stairs_down,running,0,YELLOW
105,0.9041,running,running,1,GREEN
105,0.9768,running,running,1,GREEN
105,0.9596,running,running,1,GREEN
105,0.9866,running,running,1,GREEN
105,0.9865,running,running,1,GREEN
105,0.9977,running,running,1,GREEN
105,0.9999,running,running,1,GREEN
105,0.9914,running,running,1,GREEN
105,0.98,running,running,1,GREEN
105,0.9966,running,running,1,GREEN
105,0.9981,running,running,1,GREEN
105,0.9737,running,running,1,GREEN
105,0.9922,running,running,1,GREEN
105,0.9918,running,running,1,GREEN
105,0.9939,running,running,1,GREEN
105,0.9926,running,running,1,GREEN
105,0.9832,running,running,1,GREEN
105,0.9939,running,running,1,GREEN
105,0.9899,running,running,1,GREEN
105,0.9916,running,running,1,GREEN
105,0.9885,running,running,1,GREEN
105,0.9945,running,running,1,GREEN
105,0.9889,running,running,1,GREEN
105,0.9856,running,running,1,GREEN
105,0.9864,running,running,1,GREEN
105,0.9712,running,running,1,GREEN
105,0.9718,running,running,1,GREEN
105,0.9716,running,running,1,GREEN
105,0.9143,running,running,1,GREEN
105,0.5905,stairs_down,running,0,YELLOW
105,0.5101,walking,running,0,YELLOW
105,0.4458,walking,running,0,RED
105,0.3672,vacuuming,running,0,RED
105,0.6677,vacuuming,running,0,YELLOW
105,0.4457,vacuuming,running,0,RED
105,0.4038,vacuuming,running,0,RED
105,0.457,vacuuming,running,0,YELLOW
105,0.2906,sitting,running,0,RED
105,0.247,sitting,running,0,RED
105,0.269,sitting,running,0,RED
105,0.2037,vacuuming,running,0,RED
105,0.215,ironing,running,0,RED
105,0.3338,sitting,running,0,RED
105,0.2801,sitting,running,0,RED
105,0.2921,sitting,running,0,RED
105,0.2353,vacuuming,running,0,RED
105,0.1424,stairs_down,running,0,RED
106,0.3147,standing,lying,0,RED
106,0.445,standing,lying,0,RED
106,0.3615,standing,lying,0,RED
106,0.3765,standing,lying,0,RED
106,0.3072,standing,lying,0,RED
106,0.258,standing,lying,0,RED
106,0.2629,stairs_down,lying,0,RED
106,0.3939,standing,lying,0,RED
106,0.3548,stairs_down,lying,0,RED
106,0.3078,stairs_down,lying,0,RED
106,0.4652,lying,lying,1,YELLOW
106,0.5537,vacuuming,lying,0,YELLOW
106,0.6818,vacuuming,lying,0,YELLOW
106,0.5151,vacuuming,lying,0,YELLOW
106,0.481,lying,lying,1,YELLOW
106,0.6775,lying,lying,1,YELLOW
106,0.6521,lying,lying,1,YELLOW
106,0.7445,lying,lying,1,YELLOW
106,0.7757,lying,lying,1,GREEN
106,0.7771,lying,lying,1,GREEN
106,0.8381,lying,lying,1,GREEN
106,0.9859,lying,lying,1,GREEN
106,0.9863,lying,lying,1,GREEN
106,0.9812,lying,lying,1,GREEN
106,0.9921,lying,lying,1,GREEN
106,0.9896,lying,lying,1,GREEN
106,0.8764,lying,lying,1,GREEN
106,0.8806,lying,lying,1,GREEN
106,0.9847,lying,lying,1,GREEN
106,0.9918,lying,lying,1,GREEN
106,0.9891,lying,lying,1,GREEN
106,0.9256,lying,lying,1,GREEN
106,0.9399,lying,lying,1,GREEN
106,0.9948,lying,lying,1,GREEN
106,0.9963,lying,lying,1,GREEN
106,0.9958,lying,lying,1,GREEN
106,0.9915,lying,lying,1,GREEN
106,0.9923,lying,lying,1,GREEN
106,1.0,lying,lying,1,GREEN
106,0.998,lying,lying,1,GREEN
106,0.998,lying,lying,1,GREEN
106,0.9992,lying,lying,1,GREEN
106,0.9985,lying,lying,1,GREEN
106,1.0,lying,lying,1,GREEN
106,0.9955,lying,lying,1,GREEN
106,0.9975,lying,lying,1,GREEN
106,0.9973,lying,lying,1,GREEN
106,0.9933,lying,lying,1,GREEN
106,0.9933,lying,lying,1,GREEN
106,0.994,lying,lying,1,GREEN
106,1.0,lying,lying,1,GREEN
106,1.0,lying,lying,1,GREEN
106,1.0,lying,lying,1,GREEN
106,1.0,lying,lying,1,GREEN
106,1.0,lying,lying,1,GREEN
106,0.997,lying,lying,1,GREEN
106,0.9985,lying,lying,1,GREEN
106,0.9955,lying,lying,1,GREEN
106,0.997,lying,lying,1,GREEN
106,0.994,lying,lying,1,GREEN
106,0.9955,lying,lying,1,GREEN
106,0.9985,lying,lying,1,GREEN
106,0.9985,lying,lying,1,GREEN
106,0.9985,lying,lying,1,GREEN
106,0.9985,lying,lying,1,GREEN
106,1.0,lying,lying,1,GREEN
106,0.9985,lying,lying,1,GREEN
106,0.9985,lying,lying,1,GREEN
106,1.0,lying,lying,1,GREEN
106,0.997,lying,lying,1,GREEN
106,0.9985,lying,lying,1,GREEN
106,0.9985,lying,lying,1,GREEN
106,0.997,lying,lying,1,GREEN
106,0.997,lying,lying,1,GREEN
106,0.9985,lying,lying,1,GREEN
106,0.9985,lying,lying,1,GREEN
106,0.9985,lying,lying,1,GREEN
106,0.9985,lying,lying,1,GREEN
106,0.9985,lying,lying,1,GREEN
106,0.9926,lying,lying,1,GREEN
106,0.997,lying,lying,1,GREEN
106,0.9985,lying,lying,1,GREEN
106,0.9985,lying,lying,1,GREEN
106,0.9985,lying,lying,1,GREEN
106,1.0,lying,lying,1,GREEN
106,1.0,lying,lying,1,GREEN
106,0.997,lying,lying,1,GREEN
106,0.997,lying,lying,1,GREEN
106,0.994,lying,lying,1,GREEN
106,0.997,lying,lying,1,GREEN
106,0.9985,lying,lying,1,GREEN
106,1.0,lying,lying,1,GREEN
106,1.0,lying,lying,1,GREEN
106,0.9985,lying,lying,1,GREEN
106,0.9985,lying,lying,1,GREEN
