true_activity,pred_activity,confidence,is_correct,traffic_light,routed
ironing,ironing,1.0,1,GREEN,0
ironing,ironing,1.0,1,GREEN,0
ironing,ironing,1.0,1,GREEN,0
ironing,ironing,1.0,1,GREEN,0
ironing,ironing,1.0,1,GREEN,0
ironing,ironing,1.0,1,GREEN,0
ironing,ironing,1.0,1,GREEN,0
ironing,ironing,1.0,1,GREEN,0
ironing,ironing,1.0,1,GREEN,0
ironing,ironing,1.0,1,GREEN,0
ironing,ironing,1.0,1,GREEN,0
ironing,ironing,1.0,1,GREEN,0
ironing,ironing,1.0,1,GREEN,0
ironing,ironing,1.0,1,GREEN,0
ironing,ironing,1.0,1,GREEN,0
ironing,ironing,1.0,1,GREEN,0
ironing,ironing,1.0,1,GREEN,0
ironing,ironing,1.0,1,GREEN,0
ironing,ironing,1.0,1,GREEN,0
ironing,ironing,1.0,1,GREEN,0
ironing,ironing,1.0,1,GREEN,0
ironing,ironing,1.0,1,GREEN,0
ironing,ironing,1.0,1,GREEN,0
ironing,ironing,1.0,1,GREEN,0
ironing,ironing,1.0,1,GREEN,0
ironing,ironing,1.0,1,GREEN,0
ironing,ironing,1.0,1,GREEN,0
ironing,ironing,1.0,1,GREEN,0
ironing,ironing,1.0,1,GREEN,0
ironing,ironing,1.0,1,GREEN,0
ironing,ironing,1.0,1,GREEN,0
ironing,ironing,1.0,1,GREEN,0
ironing,ironing,1.0,1,GREEN,0
ironing,ironing,1.0,1,GREEN,0
ironing,ironing,1.0,1,GREEN,0
ironing,ironing,1.0,1,GREEN,0
ironing,ironing,1.0,1,GREEN,0
ironing,ironing,1.0,1,GREEN,0
ironing,ironing,1.0,1,GREEN,0
ironing,ironing,1.0,1,GREEN,0
ironing,ironing,1.0,1,GREEN,0
ironing,ironing,1.0,1,GREEN,0
ironing,ironing,1.0,1,GREEN,0
ironing,ironing,1.0,1,GREEN,0
ironing,ironing,1.0,1,GREEN,0
ironing,ironing,1.0,1,GREEN,0
ironing,ironing,1.0,1,GREEN,0
ironing,ironing,1.0,1,GREEN,0
ironing,ironing,1.0,1,GREEN,0
ironing,ironing,1.0,1,GREEN,0
ironing,ironing,1.0,1,GREEN,0
ironing,ironing,1.0,1,GREEN,0
ironing,ironing,1.0,1,GREEN,0
ironing,ironing,1.0,1,GREEN,0
ironing,ironing,1.0,1,GREEN,0
ironing,ironing,1.0,1,GREEN,0
ironing,ironing,1.0,1,GREEN,0
ironing,ironing,1.0,1,GREEN,0
ironing,ironing,1.0,1,GREEN,0
ironing,ironing,1.0,1,GREEN,0
ironing,ironing,1.0,1,GREEN,0
ironing,ironing,1.0,1,GREEN,0
ironing,ironing,1.0,1,GREEN,0
ironing,ironing,1.0,1,GREEN,0
ironing,ironing,1.0,1,GREEN,0
ironing,ironing,1.0,1,GREEN,0
ironing,ironing,1.0,1,GREEN,0
ironing,ironing,1.0,1,GREEN,0
ironing,ironing,1.0,1,GREEN,0
ironing,ironing,1.0,1,GREEN,0
ironing,ironing,1.0,1,GREEN,0
ironing,ironing,1.0,1,GREEN,0
ironing,ironing,1.0,1,GREEN,0
ironing,ironing,1.0,1,GREEN,0
ironing,ironing,1.0,1,GREEN,0
ironing,ironing,1.0,1,GREEN,0
ironing,ironing,1.0,1,GREEN,0
ironing,ironing,1.0,1,GREEN,0
ironing,ironing,1.0,1,GREEN,0
ironing,ironing,1.0,1,GREEN,0
ironing,ironing,1.0,1,GREEN,0
ironing,ironing,1.0,1,GREEN,0
ironing,ironing,1.0,1,GREEN,0
ironing,ironing,1.0,1,GREEN,0
ironing,ironing,1.0,1,GREEN,0
ironing,ironing,1.0,1,GREEN,0
ironing,ironing,1.0,1,GREEN,0
ironing,ironing,1.0,1,GREEN,0
ironing,ironing,1.0,1,GREEN,0
ironing,ironing,1.0,1,GREEN,0
ironing,ironing,1.0,1,GREEN,0
ironing,ironing,1.0,1,GREEN,0
ironing,ironing,1.0,1,GREEN,0
ironing,ironing,1.0,1,GREEN,0
ironing,ironing,1.0,1,GREEN,0
ironing,ironing,1.0,1,GREEN,0
ironing,ironing,1.0,1,GREEN,0
ironing,ironing,1.0,1,GREEN,0
ironing,ironing,1.0,1,GREEN,0
ironing,ironing,1.0,1,GREEN,0
ironing,ironing,1.0,1,GREEN,0
ironing,ironing,1.0,1,GREEN,0
ironing,ironing,1.0,1,GREEN,0
ironing,ironing,1.0,1,GREEN,0
ironing,ironing,1.0,1,GREEN,0
ironing,ironing,1.0,1,GREEN,0
ironing,ironing,1.0,1,GREEN,0
ironing,ironing,1.0,1,GREEN,0
ironing,ironing,1.0,1,GREEN,0
ironing,ironing,1.0,1,GREEN,0
ironing,ironing,1.0,1,GREEN,0
ironing,ironing,1.0,1,GREEN,0
ironing,ironing,1.0,1,GREEN,0
ironing,ironing,1.0,1,GREEN,0
ironing,ironing,1.0,1,GREEN,0
ironing,ironing,1.0,1,GREEN,0
ironing,ironing,1.0,1,GREEN,0
ironing,ironing,1.0,1,GREEN,0
ironing,ironing,1.0,1,GREEN,0
ironing,ironing,1.0,1,GREEN,0
ironing,ironing,1.0,1,GREEN,0
ironing,ironing,1.0,1,GREEN,0
ironing,ironing,1.0,1,GREEN,0
ironing,ironing,1.0,1,GREEN,0
ironing,ironing,1.0,1,GREEN,0
ironing,ironing,1.0,1,GREEN,0
ironing,ironing,1.0,1,GREEN,0
ironing,ironing,1.0,1,GREEN,0
ironing,ironing,1.0,1,GREEN,0
ironing,ironing,1.0,1,GREEN,0
ironing,ironing,1.0,1,GREEN,0
ironing,ironing,1.0,1,GREEN,0
ironing,ironing,1.0,1,GREEN,0
ironing,ironing,1.0,1,GREEN,0
ironing,ironing,1.0,1,GREEN,0
ironing,ironing,1.0,1,GREEN,0
ironing,ironing,1.0,1,GREEN,0
ironing,ironing,1.0,1,GREEN,0
ironing,ironing,1.0,1,GREEN,0
ironing,ironing,1.0,1,GREEN,0
ironing,ironing,1.0,1,GREEN,0
ironing,ironing,1.0,1,GREEN,0
ironing,ironing,1.0,1,GREEN,0
ironing,ironing,1.0,1,GREEN,0
ironing,ironing,1.0,1,GREEN,0
ironing,ironing,1.0,1,GREEN,0
ironing,ironing,1.0,1,GREEN,0
ironing,ironing,1.0,1,GREEN,0
ironing,ironing,1.0,1,GREEN,0
ironing,ironing,1.0,1,GREEN,0
ironing,ironing,1.0,1,GREEN,0
ironing,ironing,1.0,1,GREEN,0
ironing,ironing,1.0,1,GREEN,0
ironing,ironing,1.0,1,GREEN,0
ironing,ironing,1.0,1,GREEN,0
ironing,ironing,1.0,1,GREEN,0
ironing,ironing,1.0,1,GREEN,0
ironing,ironing,1.0,1,GREEN,0
ironing,ironing,1.0,1,GREEN,0
ironing,ironing,1.0,1,GREEN,0
ironing,ironing,1.0,1,GREEN,0
ironing,ironing,1.0,1,GREEN,0
ironing,ironing,1.0,1,GREEN,0
ironing,ironing,1.0,1,GREEN,0
ironing,ironing,1.0,1,GREEN,0
ironing,ironing,1.0,1,GREEN,0
ironing,ironing,1.0,1,GREEN,0
ironing,ironing,1.0,1,GREEN,0
ironing,ironing,1.0,1,GREEN,0
ironing,ironing,1.0,1,GREEN,0
ironing,ironing,1.0,1,GREEN,0
ironing,ironing,1.0,1,GREEN,0
ironing,ironing,1.0,1,GREEN,0
ironing,ironing,1.0,1,GREEN,0
ironing,ironing,1.0,1,GREEN,0
ironing,ironing,1.0,1,GREEN,0
ironing,ironing,1.0,1,GREEN,0
ironing,ironing,1.0,1,GREEN,0
ironing,ironing,1.0,1,GREEN,0
ironing,ironing,1.0,1,GREEN,0
ironing,ironing,1.0,1,GREEN,0
ironing,ironing,1.0,1,GREEN,0
ironing,ironing,1.0,1,GREEN,0
ironing,ironing,1.0,1,GREEN,0
ironing,ironing,1.0,1,GREEN,0
ironing,ironing,1.0,1,GREEN,0
ironing,ironing,1.0,1,GREEN,0
ironing,ironing,1.0,1,GREEN,0
ironing,ironing,1.0,1,GREEN,0
ironing,ironing,1.0,1,GREEN,0
ironing,ironing,1.0,1,GREEN,0
ironing,ironing,1.0,1,GREEN,0
ironing,ironing,1.0,1,GREEN,0
ironing,ironing,1.0,1,GREEN,0
ironing,ironing,1.0,1,GREEN,0
ironing,ironing,1.0,1,GREEN,0
ironing,ironing,1.0,1,GREEN,0
ironing,ironing,1.0,1,GREEN,0
ironing,ironing,1.0,1,GREEN,0
ironing,ironing,1.0,1,GREEN,0
ironing,ironing,1.0,1,GREEN,0
ironing,ironing,1.0,1,GREEN,0
ironing,ironing,1.0,1,GREEN,0
ironing,ironing,1.0,1,GREEN,0
ironing,ironing,1.0,1,GREEN,0
ironing,ironing,1.0,1,GREEN,0
ironing,ironing,1.0,1,GREEN,0
ironing,ironing,1.0,1,GREEN,0
ironing,ironing,1.0,1,GREEN,0
ironing,ironing,1.0,1,GREEN,0
ironing,ironing,1.0,1,GREEN,0
ironing,ironing,1.0,1,GREEN,0
ironing,ironing,1.0,1,GREEN,0
ironing,ironing,1.0,1,GREEN,0
ironing,ironing,1.0,1,GREEN,0
ironing,ironing,1.0,1,GREEN,0
ironing,ironing,1.0,1,GREEN,0
ironing,ironing,1.0,1,GREEN,0
ironing,ironing,1.0,1,GREEN,0
ironing,ironing,1.0,1,GREEN,0
ironing,ironing,1.0,1,GREEN,0
ironing,ironing,1.0,1,GREEN,0
ironing,ironing,1.0,1,GREEN,0
ironing,ironing,1.0,1,GREEN,0
ironing,ironing,1.0,1,GREEN,0
ironing,ironing,1.0,1,GREEN,0
ironing,ironing,1.0,1,GREEN,0
ironing,ironing,1.0,1,GREEN,0
ironing,ironing,1.0,1,GREEN,0
ironing,ironing,1.0,1,GREEN,0
ironing,ironing,1.0,1,GREEN,0
ironing,ironing,1.0,1,GREEN,0
ironing,ironing,1.0,1,GREEN,0
ironing,ironing,1.0,1,GREEN,0
ironing,ironing,1.0,1,GREEN,0
ironing,ironing,1.0,1,GREEN,0
ironing,ironing,1.0,1,GREEN,0
ironing,ironing,1.0,1,GREEN,0
ironing,ironing,1.0,1,GREEN,0
ironing,ironing,1.0,1,GREEN,0
ironing,ironing,1.0,1,GREEN,0
ironing,ironing,1.0,1,GREEN,0
ironing,ironing,1.0,1,GREEN,0
ironing,ironing,1.0,1,GREEN,0
ironing,ironing,1.0,1,GREEN,0
ironing,ironing,1.0,1,GREEN,0
ironing,ironing,1.0,1,GREEN,0
ironing,ironing,1.0,1,GREEN,0
ironing,ironing,1.0,1,GREEN,0
ironing,ironing,1.0,1,GREEN,0
ironing,ironing,1.0,1,GREEN,0
ironing,ironing,1.0,1,GREEN,0
ironing,ironing,1.0,1,GREEN,0
ironing,ironing,1.0,1,GREEN,0
ironing,ironing,1.0,1,GREEN,0
ironing,ironing,1.0,1,GREEN,0
ironing,ironing,1.0,1,GREEN,0
ironing,ironing,1.0,1,GREEN,0
ironing,ironing,1.0,1,GREEN,0
ironing,ironing,1.0,1,GREEN,0
ironing,ironing,1.0,1,GREEN,0
ironing,ironing,1.0,1,GREEN,0
ironing,ironing,1.0,1,GREEN,0
ironing,ironing,1.0,1,GREEN,0
ironing,ironing,1.0,1,GREEN,0
ironing,ironing,1.0,1,GREEN,0
ironing,ironing,1.0,1,GREEN,0
ironing,ironing,1.0,1,GREEN,0
ironing,ironing,1.0,1,GREEN,0
ironing,ironing,1.0,1,GREEN,0
ironing,ironing,1.0,1,GREEN,0
ironing,ironing,1.0,1,GREEN,0
ironing,ironing,1.0,1,GREEN,0
ironing,ironing,1.0,1,GREEN,0
ironing,ironing,1.0,1,GREEN,0
ironing,ironing,1.0,1,GREEN,0
ironing,ironing,1.0,1,GREEN,0
ironing,ironing,1.0,1,GREEN,0
ironing,ironing,1.0,1,GREEN,0
ironing,ironing,1.0,1,GREEN,0
ironing,ironing,1.0,1,GREEN,0
ironing,ironing,1.0,1,GREEN,0
ironing,ironing,1.0,1,GREEN,0
ironing,ironing,1.0,1,GREEN,0
ironing,ironing,1.0,1,GREEN,0
ironing,ironing,1.0,1,GREEN,0
ironing,ironing,1.0,1,GREEN,0
ironing,ironing,1.0,1,GREEN,0
ironing,ironing,1.0,1,GREEN,0
ironing,ironing,1.0,1,GREEN,0
ironing,ironing,1.0,1,GREEN,0
ironing,ironing,1.0,1,GREEN,0
ironing,ironing,1.0,1,GREEN,0
ironing,ironing,1.0,1,GREEN,0
ironing,ironing,1.0,1,GREEN,0
ironing,ironing,1.0,1,GREEN,0
ironing,ironing,1.0,1,GREEN,0
ironing,ironing,1.0,1,GREEN,0
ironing,ironing,1.0,1,GREEN,0
ironing,ironing,1.0,1,GREEN,0
ironing,ironing,1.0,1,GREEN,0
ironing,ironing,1.0,1,GREEN,0
ironing,ironing,1.0,1,GREEN,0
ironing,ironing,1.0,1,GREEN,0
ironing,ironing,1.0,1,GREEN,0
ironing,ironing,1.0,1,GREEN,0
ironing,ironing,1.0,1,GREEN,0
ironing,ironing,1.0,1,GREEN,0
ironing,ironing,1.0,1,GREEN,0
ironing,ironing,1.0,1,GREEN,0
ironing,ironing,1.0,1,GREEN,0
ironing,ironing,1.0,1,GREEN,0
ironing,ironing,1.0,1,GREEN,0
ironing,ironing,1.0,1,GREEN,0
ironing,ironing,1.0,1,GREEN,0
ironing,ironing,1.0,1,GREEN,0
ironing,ironing,1.0,1,GREEN,0
ironing,ironing,1.0,1,GREEN,0
ironing,ironing,1.0,1,GREEN,0
ironing,ironing,1.0,1,GREEN,0
ironing,ironing,1.0,1,GREEN,0
ironing,ironing,1.0,1,GREEN,0
ironing,ironing,1.0,1,GREEN,0
ironing,ironing,1.0,1,GREEN,0
ironing,ironing,1.0,1,GREEN,0
ironing,ironing,1.0,1,GREEN,0
ironing,ironing,1.0,1,GREEN,0
ironing,ironing,1.0,1,GREEN,0
ironing,ironing,1.0,1,GREEN,0
ironing,ironing,1.0,1,GREEN,0
ironing,ironing,1.0,1,GREEN,0
ironing,ironing,1.0,1,GREEN,0
ironing,ironing,1.0,1,GREEN,0
ironing,ironing,1.0,1,GREEN,0
ironing,ironing,1.0,1,GREEN,0
ironing,ironing,1.0,1,GREEN,0
ironing,ironing,1.0,1,GREEN,0
ironing,ironing,1.0,1,GREEN,0
ironing,ironing,1.0,1,GREEN,0
ironing,ironing,1.0,1,GREEN,0
ironing,ironing,1.0,1,GREEN,0
ironing,ironing,1.0,1,GREEN,0
ironing,ironing,1.0,1,GREEN,0
ironing,ironing,1.0,1,GREEN,0
ironing,ironing,1.0,1,GREEN,0
ironing,ironing,1.0,1,GREEN,0
ironing,ironing,1.0,1,GREEN,0
ironing,ironing,1.0,1,GREEN,0
ironing,ironing,1.0,1,GREEN,0
ironing,ironing,1.0,1,GREEN,0
ironing,ironing,1.0,1,GREEN,0
ironing,ironing,1.0,1,GREEN,0
ironing,ironing,1.0,1,GREEN,0
ironing,ironing,1.0,1,GREEN,0
ironing,ironing,1.0,1,GREEN,0
ironing,ironing,1.0,1,GREEN,0
ironing,ironing,1.0,1,GREEN,0
ironing,ironing,1.0,1,GREEN,0
ironing,ironing,1.0,1,GREEN,0
ironing,ironing,1.0,1,GREEN,0
ironing,ironing,1.0,1,GREEN,0
ironing,ironing,1.0,1,GREEN,0
ironing,ironing,1.0,1,GREEN,0
ironing,ironing,1.0,1,GREEN,0
ironing,ironing,1.0,1,GREEN,0
ironing,ironing,1.0,1,GREEN,0
ironing,ironing,1.0,1,GREEN,0
ironing,ironing,1.0,1,GREEN,0
ironing,ironing,1.0,1,GREEN,0
ironing,ironing,1.0,1,GREEN,0
ironing,ironing,1.0,1,GREEN,0
ironing,ironing,1.0,1,GREEN,0
ironing,ironing,1.0,1,GREEN,0
ironing,ironing,1.0,1,GREEN,0
ironing,ironing,1.0,1,GREEN,0
ironing,ironing,1.0,1,GREEN,0
ironing,ironing,1.0,1,GREEN,0
ironing,ironing,1.0,1,GREEN,0
ironing,ironing,1.0,1,GREEN,0
ironing,ironing,1.0,1,GREEN,0
ironing,ironing,1.0,1,GREEN,0
ironing,ironing,1.0,1,GREEN,0
ironing,ironing,1.0,1,GREEN,0
ironing,ironing,1.0,1,GREEN,0
ironing,ironing,1.0,1,GREEN,0
ironing,ironing,1.0,1,GREEN,0
ironing,ironing,1.0,1,GREEN,0
ironing,ironing,1.0,1,GREEN,0
ironing,ironing,1.0,1,GREEN,0
ironing,ironing,1.0,1,GREEN,0
ironing,ironing,1.0,1,GREEN,0
ironing,ironing,1.0,1,GREEN,0
ironing,ironing,1.0,1,GREEN,0
ironing,ironing,1.0,1,GREEN,0
ironing,ironing,1.0,1,GREEN,0
ironing,ironing,1.0,1,GREEN,0
ironing,ironing,1.0,1,GREEN,0
ironing,ironing,1.0,1,GREEN,0
ironing,ironing,1.0,1,GREEN,0
ironing,ironing,1.0,1,GREEN,0
ironing,ironing,1.0,1,GREEN,0
ironing,ironing,1.0,1,GREEN,0
ironing,ironing,1.0,1,GREEN,0
ironing,ironing,1.0,1,GREEN,0
ironing,ironing,1.0,1,GREEN,0
ironing,ironing,1.0,1,GREEN,0
ironing,ironing,1.0,1,GREEN,0
ironing,ironing,1.0,1,GREEN,0
ironing,ironing,1.0,1,GREEN,0
ironing,ironing,1.0,1,GREEN,0
ironing,ironing,1.0,1,GREEN,0
ironing,ironing,1.0,1,GREEN,0
ironing,ironing,1.0,1,GREEN,0
ironing,ironing,1.0,1,GREEN,0
ironing,ironing,1.0,1,GREEN,0
ironing,ironing,1.0,1,GREEN,0
ironing,ironing,1.0,1,GREEN,0
ironing,ironing,1.0,1,GREEN,0
ironing,ironing,1.0,1,GREEN,0
ironing,ironing,1.0,1,GREEN,0
ironing,ironing,1.0,1,GREEN,0
ironing,ironing,1.0,1,GREEN,0
ironing,ironing,1.0,1,GREEN,0
ironing,ironing,1.0,1,GREEN,0
ironing,ironing,1.0,1,GREEN,0
ironing,ironing,1.0,1,GREEN,0
ironing,ironing,1.0,1,GREEN,0
ironing,ironing,1.0,1,GREEN,0
ironing,ironing,1.0,1,GREEN,0
ironing,ironing,1.0,1,GREEN,0
ironing,ironing,1.0,1,GREEN,0
ironing,ironing,1.0,1,GREEN,0
ironing,ironing,1.0,1,GREEN,0
ironing,ironing,1.0,1,GREEN,0
ironing,ironing,1.0,1,GREEN,0
ironing,ironing,1.0,1,GREEN,0
ironing,ironing,1.0,1,GREEN,0
ironing,ironing,1.0,1,GREEN,0
ironing,ironing,1.0,1,GREEN,0
ironing,ironing,1.0,1,GREEN,0
ironing,ironing,1.0,1,GREEN,0
ironing,ironing,1.0,1,GREEN,0
ironing,ironing,1.0,1,GREEN,0
ironing,ironing,1.0,1,GREEN,0
ironing,ironing,1.0,1,GREEN,0
ironing,ironing,1.0,1,GREEN,0
ironing,ironing,1.0,1,GREEN,0
ironing,ironing,1.0,1,GREEN,0
ironing,ironing,1.0,1,GREEN,0
ironing,ironing,1.0,1,GREEN,0
ironing,ironing,1.0,1,GREEN,0
ironing,ironing,1.0,1,GREEN,0
ironing,ironing,1.0,1,GREEN,0
ironing,ironing,1.0,1,GREEN,0
ironing,ironing,1.0,1,GREEN,0
ironing,ironing,1.0,1,GREEN,0
ironing,ironing,1.0,1,GREEN,0
ironing,ironing,1.0,1,GREEN,0
ironing,ironing,1.0,1,GREEN,0
ironing,ironing,1.0,1,GREEN,0
ironing,ironing,1.0,1,GREEN,0
ironing,ironing,1.0,1,GREEN,0
ironing,ironing,1.0,1,GREEN,0
ironing,ironing,1.0,1,GREEN,0
ironing,ironing,1.0,1,GREEN,0
ironing,ironing,1.0,1,GREEN,0
ironing,ironing,1.0,1,GREEN,0
ironing,ironing,1.0,1,GREEN,0
ironing,ironing,1.0,1,GREEN,0
ironing,ironing,1.0,1,GREEN,0
ironing,ironing,1.0,1,GREEN,0
ironing,ironing,1.0,1,GREEN,0
ironing,ironing,1.0,1,GREEN,0
ironing,ironing,1.0,1,GREEN,0
ironing,ironing,1.0,1,GREEN,0
ironing,ironing,1.0,1,GREEN,0
ironing,ironing,1.0,1,GREEN,0
ironing,ironing,1.0,1,GREEN,0
ironing,ironing,1.0,1,GREEN,0
ironing,ironing,1.0,1,GREEN,0
ironing,ironing,1.0,1,GREEN,0
ironing,ironing,1.0,1,GREEN,0
ironing,ironing,1.0,1,GREEN,0
ironing,ironing,1.0,1,GREEN,0
ironing,ironing,1.0,1,GREEN,0
ironing,ironing,1.0,1,GREEN,0
ironing,ironing,1.0,1,GREEN,0
ironing,ironing,1.0,1,GREEN,0
ironing,ironing,1.0,1,GREEN,0
ironing,ironing,1.0,1,GREEN,0
ironing,ironing,1.0,1,GREEN,0
ironing,ironing,1.0,1,GREEN,0
ironing,ironing,1.0,1,GREEN,0
ironing,ironing,1.0,1,GREEN,0
ironing,ironing,1.0,1,GREEN,0
ironing,ironing,1.0,1,GREEN,0
ironing,ironing,1.0,1,GREEN,0
ironing,ironing,1.0,1,GREEN,0
ironing,ironing,1.0,1,GREEN,0
ironing,ironing,1.0,1,GREEN,0
ironing,ironing,1.0,1,GREEN,0
ironing,ironing,1.0,1,GREEN,0
ironing,ironing,1.0,1,GREEN,0
ironing,ironing,1.0,1,GREEN,0
ironing,ironing,1.0,1,GREEN,0
ironing,ironing,1.0,1,GREEN,0
ironing,ironing,1.0,1,GREEN,0
ironing,ironing,1.0,1,GREEN,0
ironing,ironing,1.0,1,GREEN,0
ironing,ironing,1.0,1,GREEN,0
ironing,ironing,1.0,1,GREEN,0
ironing,ironing,1.0,1,GREEN,0
ironing,ironing,1.0,1,GREEN,0
ironing,ironing,1.0,1,GREEN,0
ironing,ironing,1.0,1,GREEN,0
ironing,ironing,1.0,1,GREEN,0
ironing,ironing,1.0,1,GREEN,0
ironing,ironing,1.0,1,GREEN,0
ironing,ironing,1.0,1,GREEN,0
ironing,ironing,1.0,1,GREEN,0
ironing,ironing,1.0,1,GREEN,0
ironing,ironing,1.0,1,GREEN,0
ironing,ironing,1.0,1,GREEN,0
ironing,ironing,1.0,1,GREEN,0
ironing,ironing,1.0,1,GREEN,0
ironing,ironing,1.0,1,GREEN,0
ironing,ironing,1.0,1,GREEN,0
ironing,ironing,1.0,1,GREEN,0
ironing,ironing,1.0,1,GREEN,0
ironing,ironing,1.0,1,GREEN,0
ironing,ironing,1.0,1,GREEN,0
ironing,ironing,1.0,1,GREEN,0
ironing,ironing,1.0,1,GREEN,0
ironing,ironing,1.0,1,GREEN,0
ironing,ironing,1.0,1,GREEN,0
ironing,ironing,1.0,1,GREEN,0
ironing,ironing,1.0,1,GREEN,0
ironing,ironing,1.0,1,GREEN,0
ironing,ironing,1.0,1,GREEN,0
ironing,ironing,1.0,1,GREEN,0
ironing,ironing,1.0,1,GREEN,0
ironing,ironing,1.0,1,GREEN,0
ironing,ironing,1.0,1,GREEN,0
ironing,ironing,1.0,1,GREEN,0
ironing,ironing,1.0,1,GREEN,0
ironing,ironing,1.0,1,GREEN,0
ironing,ironing,1.0,1,GREEN,0
ironing,ironing,1.0,1,GREEN,0
ironing,ironing,1.0,1,GREEN,0
ironing,ironing,1.0,1,GREEN,0
ironing,ironing,1.0,1,GREEN,0
ironing,ironing,1.0,1,GREEN,0
ironing,ironing,1.0,1,GREEN,0
ironing,ironing,1.0,1,GREEN,0
ironing,ironing,1.0,1,GREEN,0
ironing,ironing,1.0,1,GREEN,0
ironing,ironing,1.0,1,GREEN,0
ironing,ironing,1.0,1,GREEN,0
ironing,ironing,1.0,1,GREEN,0
ironing,ironing,1.0,1,GREEN,0
ironing,ironing,1.0,1,GREEN,0
ironing,ironing,1.0,1,GREEN,0
ironing,ironing,1.0,1,GREEN,0
ironing,ironing,1.0,1,GREEN,0
ironing,ironing,1.0,1,GREEN,0
ironing,ironing,1.0,1,GREEN,0
ironing,ironing,1.0,1,GREEN,0
ironing,ironing,1.0,1,GREEN,0
ironing,ironing,1.0,1,GREEN,0
ironing,ironing,1.0,1,GREEN,0
ironing,ironing,1.0,1,GREEN,0
ironing,ironing,1.0,1,GREEN,0
ironing,ironing,1.0,1,GREEN,0
ironing,ironing,1.0,1,GREEN,0
ironing,ironing,1.0,1,GREEN,0
ironing,ironing,1.0,1,GREEN,0
ironing,ironing,1.0,1,GREEN,0
ironing,ironing,1.0,1,GREEN,0
ironing,ironing,1.0,1,GREEN,0
ironing,ironing,1.0,1,GREEN,0
ironing,ironing,1.0,1,GREEN,0
ironing,ironing,1.0,1,GREEN,0
ironing,ironing,1.0,1,GREEN,0
ironing,ironing,1.0,1,GREEN,0
ironing,ironing,1.0,1,GREEN,0
ironing,ironing,1.0,1,GREEN,0
ironing,ironing,1.0,1,GREEN,0
ironing,ironing,1.0,1,GREEN,0
ironing,ironing,1.0,1,GREEN,0
ironing,ironing,1.0,1,GREEN,0
ironing,ironing,1.0,1,GREEN,0
ironing,ironing,1.0,1,GREEN,0
ironing,ironing,1.0,1,GREEN,0
ironing,ironing,1.0,1,GREEN,0
ironing,ironing,1.0,1,GREEN,0
ironing,ironing,1.0,1,GREEN,0
ironing,ironing,1.0,1,GREEN,0
ironing,ironing,1.0,1,GREEN,0
ironing,ironing,1.0,1,GREEN,0
ironing,ironing,1.0,1,GREEN,0
ironing,ironing,1.0,1,GREEN,0
ironing,ironing,1.0,1,GREEN,0
ironing,ironing,1.0,1,GREEN,0
ironing,ironing,1.0,1,GREEN,0
ironing,ironing,1.0,1,GREEN,0
ironing,ironing,1.0,1,GREEN,0
ironing,ironing,1.0,1,GREEN,0
ironing,ironing,1.0,1,GREEN,0
ironing,ironing,1.0,1,GREEN,0
ironing,ironing,1.0,1,GREEN,0
ironing,ironing,1.0,1,GREEN,0
ironing,ironing,1.0,1,GREEN,0
ironing,ironing,1.0,1,GREEN,0
ironing,ironing,1.0,1,GREEN,0
ironing,ironing,1.0,1,GREEN,0
ironing,ironing,1.0,1,GREEN,0
ironing,ironing,1.0,1,GREEN,0
ironing,ironing,1.0,1,GREEN,0
ironing,ironing,1.0,1,GREEN,0
ironing,ironing,1.0,1,GREEN,0
ironing,ironing,1.0,1,GREEN,0
ironing,ironing,1.0,1,GREEN,0
ironing,ironing,1.0,1,GREEN,0
ironing,ironing,1.0,1,GREEN,0
ironing,ironing,1.0,1,GREEN,0
ironing,ironing,1.0,1,GREEN,0
ironing,ironing,1.0,1,GREEN,0
ironing,ironing,1.0,1,GREEN,0
ironing,ironing,1.0,1,GREEN,0
ironing,ironing,1.0,1,GREEN,0
ironing,ironing,1.0,1,GREEN,0
ironing,ironing,1.0,1,GREEN,0
ironing,ironing,1.0,1,GREEN,0
ironing,ironing,1.0,1,GREEN,0
ironing,ironing,1.0,1,GREEN,0
ironing,ironing,1.0,1,GREEN,0
ironing,ironing,1.0,1,GREEN,0
ironing,ironing,1.0,1,GREEN,0
ironing,ironing,1.0,1,GREEN,0
ironing,ironing,0.812,1,GREEN,0
ironing,ironing,0.992,1,GREEN,0
ironing,ironing,0.993,1,GREEN,0
ironing,ironing,0.988,1,GREEN,0
ironing,ironing,0.985,1,GREEN,0
ironing,ironing,0.953,1,GREEN,0
ironing,ironing,0.96,1,GREEN,0
ironing,ironing,0.986,1,GREEN,0
ironing,ironing,0.994,1,GREEN,0
ironing,ironing,0.988,1,GREEN,0
ironing,ironing,0.976,1,GREEN,0
ironing,ironing,0.981,1,GREEN,0
ironing,ironing,0.995,1,GREEN,0
ironing,ironing,0.99,1,GREEN,0
ironing,ironing,0.982,1,GREEN,0
ironing,ironing,0.832,1,GREEN,0
ironing,ironing,0.862,1,GREEN,0
ironing,ironing,1.0,1,GREEN,0
ironing,ironing,1.0,1,GREEN,0
ironing,ironing,1.0,1,GREEN,0
ironing,ironing,1.0,1,GREEN,0
ironing,ironing,1.0,1,GREEN,0
ironing,ironing,1.0,1,GREEN,0
ironing,ironing,1.0,1,GREEN,0
ironing,ironing,1.0,1,GREEN,0
ironing,ironing,1.0,1,GREEN,0
