window_id,subject,confidence,predicted_activity,actual_activity,is_correct,traffic_light
104_1317,104,0.8757,standing,standing,1,GREEN
104_1318,104,0.8827,standing,standing,1,GREEN
104_1319,104,0.8983,standing,standing,1,GREEN
104_1320,104,0.9062,standing,standing,1,GREEN
104_1321,104,0.8936,standing,standing,1,GREEN
104_1322,104,0.8923,standing,standing,1,GREEN
104_1323,104,0.8471,standing,standing,1,GREEN
104_1324,104,0.8931,standing,standing,1,GREEN
104_1325,104,0.8911,standing,standing,1,GREEN
104_1326,104,0.8992,standing,standing,1,GREEN
104_1327,104,0.8956,standing,standing,1,GREEN
104_1328,104,0.8858,standing,standing,1,GREEN
104_1329,104,0.8545,standing,standing,1,GREEN
104_1330,104,0.7619,standing,standing,1,GREEN
104_1331,104,0.7718,standing,standing,1,GREEN
104_1332,104,0.8736,standing,standing,1,GREEN
104_1333,104,0.8818,standing,standing,1,GREEN
104_1334,104,0.9031,standing,standing,1,GREEN
104_1335,104,0.9085,standing,standing,1,GREEN
104_1336,104,0.9129,standing,standing,1,GREEN
104_1337,104,0.9255,standing,standing,1,GREEN
104_1338,104,0.913,standing,standing,1,GREEN
104_1339,104,0.9065,standing,standing,1,GREEN
104_1340,104,0.9247,standing,standing,1,GREEN
104_1341,104,0.9318,standing,standing,1,GREEN
104_1342,104,0.9237,standing,standing,1,GREEN
104_1343,104,0.9308,standing,standing,1,GREEN
104_1344,104,0.9169,standing,standing,1,GREEN
104_1345,104,0.8743,standing,standing,1,GREEN
104_1346,104,0.8876,standing,standing,1,GREEN
104_1347,104,0.8995,standing,standing,1,GREEN
104_1348,104,0.9,standing,standing,1,GREEN
104_1349,104,0.8671,standing,standing,1,GREEN
104_1350,104,0.902,standing,standing,1,GREEN
104_1351,104,0.9109,standing,standing,1,GREEN
104_1352,104,0.9179,standing,standing,1,GREEN
104_1353,104,0.923,standing,standing,1,GREEN
104_1354,104,0.911,standing,standing,1,GREEN
104_1355,104,0.8786,standing,standing,1,GREEN
104_1356,104,0.9152,standing,standing,1,GREEN
104_1357,104,0.848,standing,standing,1,GREEN
104_1358,104,0.881,standing,standing,1,GREEN
104_1359,104,0.8426,standing,standing,1,GREEN
104_1360,104,0.8777,standing,standing,1,GREEN
104_1361,104,0.8499,standing,standing,1,GREEN
104_1362,104,0.913,standing,standing,1,GREEN
104_1363,104,0.9128,standing,standing,1,GREEN
104_1364,104,0.8711,standing,standing,1,GREEN
104_1365,104,0.8941,standing,standing,1,GREEN
104_1366,104,0.872,standing,standing,1,GREEN
104_1367,104,0.8653,standing,standing,1,GREEN
104_1368,104,0.869,standing,standing,1,GREEN
104_1369,104,0.8549,standing,standing,1,GREEN
104_1370,104,0.881,standing,standing,1,GREEN
104_1371,104,0.8582,standing,standing,1,GREEN
104_1372,104,0.8415,standing,standing,1,GREEN
104_1373,104,0.7727,standing,standing,1,GREEN
104_1374,104,0.7988,standing,standing,1,GREEN
104_1375,104,0.803,standing,standing,1,GREEN
104_1376,104,0.797,standing,standing,1,GREEN
104_1377,104,0.8097,standing,standing,1,GREEN
104_1378,104,0.8346,standing,standing,1,GREEN
104_1379,104,0.8193,standing,standing,1,GREEN
104_1380,104,0.8336,standing,standing,1,GREEN
104_1381,104,0.8043,standing,standing,1,GREEN
104_1382,104,0.8235,standing,standing,1,GREEN
104_1383,104,0.8211,standing,standing,1,GREEN
104_1384,104,0.754,standing,standing,1,GREEN
104_1385,104,0.7843,standing,standing,1,GREEN
104_1386,104,0.7825,standing,standing,1,GREEN
104_1387,104,0.7653,standing,standing,1,GREEN
104_1388,104,0.8398,standing,standing,1,GREEN
104_1389,104,0.8562,standing,standing,1,GREEN
104_1390,104,0.8559,standing,standing,1,GREEN
104_1391,104,0.8618,standing,standing,1,GREEN
104_1392,104,0.8397,standing,standing,1,GREEN
104_1393,104,0.7755,standing,standing,1,GREEN
104_1394,104,0.694,standing,standing,1,YELLOW
104_1395,104,0.8074,standing,standing,1,GREEN
104_1396,104,0.8497,standing,standing,1,GREEN
104_1397,104,0.8463,standing,standing,1,GREEN
104_1398,104,0.8828,standing,standing,1,GREEN
104_1399,104,0.9011,standing,standing,1,GREEN
104_1400,104,0.8702,standing,standing,1,GREEN
104_1401,104,0.9048,standing,standing,1,GREEN
104_1402,104,0.8996,standing,standing,1,GREEN
104_1403,104,0.902,standing,standing,1,GREEN
104_1404,104,0.9077,standing,standing,1,GREEN
104_1405,104,0.9104,standing,standing,1,GREEN
104_1406,104,0.9088,standing,standing,1,GREEN
104_1407,104,0.8807,standing,standing,1,GREEN
104_1408,104,0.9187,standing,standing,1,GREEN
104_1409,104,0.9222,standing,standing,1,GREEN
104_1410,104,0.9153,standing,standing,1,GREEN
104_1411,104,0.9074,standing,standing,1,GREEN
104_1412,104,0.9147,standing,standing,1,GREEN
104_1413,104,0.8941,standing,standing,1,GREEN
104_1414,104,0.8638,standing,standing,1,GREEN
104_1415,104,0.8181,standing,standing,1,GREEN
104_1416,104,0.8173,standing,standing,1,GREEN
104_1417,104,0.8033,standing,standing,1,GREEN
104_1418,104,0.797,standing,standing,1,GREEN
104_1419,104,0.7926,standing,standing,1,GREEN
104_1420,104,0.8217,standing,standing,1,GREEN
104_1421,104,0.8379,standing,standing,1,GREEN
104_1422,104,0.8575,standing,standing,1,GREEN
104_1423,104,0.859,standing,standing,1,GREEN
104_1424,104,0.8863,standing,standing,1,GREEN
104_1425,104,0.8833,standing,standing,1,GREEN
104_1426,104,0.8486,standing,standing,1,GREEN
104_1427,104,0.816,standing,standing,1,GREEN
104_1428,104,0.8755,standing,standing,1,GREEN
104_1429,104,0.8777,standing,standing,1,GREEN
104_1430,104,0.8476,standing,standing,1,GREEN
104_1431,104,0.8265,standing,standing,1,GREEN
104_1432,104,0.8523,standing,standing,1,GREEN
104_1433,104,0.8822,standing,standing,1,GREEN
104_1434,104,0.8509,standing,standing,1,GREEN
104_1435,104,0.8781,standing,standing,1,GREEN
104_1436,104,0.8682,standing,standing,1,GREEN
104_1437,104,0.8707,standing,standing,1,GREEN
104_1438,104,0.8781,standing,standing,1,GREEN
104_1439,104,0.8797,standing,standing,1,GREEN
104_1440,104,0.8808,standing,standing,1,GREEN
104_1441,104,0.8839,standing,standing,1,GREEN
104_1442,104,0.889,standing,standing,1,GREEN
104_1443,104,0.8264,standing,standing,1,GREEN
104_1444,104,0.8756,standing,standing,1,GREEN
104_1445,104,0.8848,standing,standing,1,GREEN
104_1446,104,0.8868,standing,standing,1,GREEN
104_1447,104,0.8571,standing,standing,1,GREEN
104_1448,104,0.857,standing,standing,1,GREEN
104_1449,104,0.7903,standing,standing,1,GREEN
104_1450,104,0.8203,standing,standing,1,GREEN
104_1451,104,0.8157,standing,standing,1,GREEN
104_1452,104,0.8468,standing,standing,1,GREEN
104_1453,104,0.8767,standing,standing,1,GREEN
104_1454,104,0.8452,standing,standing,1,GREEN
104_1455,104,0.8715,standing,standing,1,GREEN
104_1456,104,0.8809,standing,standing,1,GREEN
104_1457,104,0.8865,standing,standing,1,GREEN
104_1458,104,0.8523,standing,standing,1,GREEN
104_1459,104,0.8384,standing,ironing,0,GREEN
104_1460,104,0.8741,standing,ironing,0,GREEN
104_1461,104,0.8519,standing,ironing,0,GREEN
104_1462,104,0.804,standing,ironing,0,GREEN
104_1463,104,0.7858,standing,ironing,0,GREEN
104_1464,104,0.8449,standing,ironing,0,GREEN
104_1465,104,0.7729,standing,ironing,0,GREEN
104_1466,104,0.8764,standing,ironing,0,GREEN
104_1467,104,0.8141,standing,ironing,0,GREEN
104_1468,104,0.8533,standing,ironing,0,GREEN
104_1469,104,0.8704,standing,ironing,0,GREEN
104_1470,104,0.7948,standing,ironing,0,GREEN
104_1471,104,0.4168,standing,ironing,0,RED
104_1472,104,0.5386,vacuuming,ironing,0,YELLOW
104_1473,104,0.5566,vacuuming,ironing,0,YELLOW
104_1474,104,0.4454,vacuuming,ironing,0,RED
104_1475,104,0.7638,ironing,ironing,1,GREEN
104_1476,104,0.8685,ironing,ironing,1,GREEN
104_1477,104,0.8893,ironing,ironing,1,GREEN
104_1478,104,0.9216,ironing,ironing,1,GREEN
104_1479,104,0.9407,ironing,ironing,1,GREEN
104_1480,104,0.8308,ironing,ironing,1,GREEN
104_1481,104,0.7524,ironing,ironing,1,GREEN
104_1482,104,0.7022,ironing,ironing,1,YELLOW
104_1483,104,0.9268,ironing,ironing,1,GREEN
104_1484,104,0.9762,ironing,ironing,1,GREEN
104_1485,104,0.9079,ironing,ironing,1,GREEN
104_1486,104,0.9447,ironing,ironing,1,GREEN
104_1487,104,0.9349,ironing,ironing,1,GREEN
104_1488,104,0.9072,ironing,ironing,1,GREEN
104_1489,104,0.9293,ironing,ironing,1,GREEN
104_1490,104,0.8928,ironing,ironing,1,GREEN
104_1491,104,0.8416,ironing,ironing,1,GREEN
104_1492,104,0.908,ironing,ironing,1,GREEN
104_1493,104,0.9064,ironing,ironing,1,GREEN
104_1494,104,0.8828,ironing,ironing,1,GREEN
104_1495,104,0.8963,ironing,ironing,1,GREEN
104_1496,104,0.873,ironing,ironing,1,GREEN
104_1497,104,0.8177,ironing,ironing,1,GREEN
104_1498,104,0.7193,ironing,ironing,1,YELLOW
104_1499,104,0.7213,ironing,ironing,1,YELLOW
104_1500,104,0.8223,ironing,ironing,1,GREEN
104_1501,104,0.9924,ironing,ironing,1,GREEN
104_1502,104,0.9618,ironing,ironing,1,GREEN
104_1503,104,0.8971,ironing,ironing,1,GREEN
104_1504,104,0.928,ironing,ironing,1,GREEN
104_1505,104,0.9387,ironing,ironing,1,GREEN
104_1506,104,0.928,ironing,ironing,1,GREEN
104_1507,104,0.9252,ironing,ironing,1,GREEN
104_1508,104,0.9415,ironing,ironing,1,GREEN
104_1509,104,0.946,ironing,ironing,1,GREEN
104_1510,104,0.9057,ironing,ironing,1,GREEN
104_1511,104,0.8783,ironing,ironing,1,GREEN
104_1512,104,0.9468,ironing,ironing,1,GREEN
104_1513,104,0.9771,ironing,ironing,1,GREEN
104_1514,104,0.9489,ironing,ironing,1,GREEN
104_1515,104,0.9437,ironing,ironing,1,GREEN
104_1516,104,0.959,ironing,ironing,1,GREEN
104_1517,104,0.9748,ironing,ironing,1,GREEN
104_1518,104,0.9717,ironing,ironing,1,GREEN
104_1519,104,0.9864,ironing,ironing,1,GREEN
104_1520,104,0.9796,ironing,ironing,1,GREEN
104_1521,104,0.9422,ironing,ironing,1,GREEN
104_1522,104,0.8919,ironing,ironing,1,GREEN
104_1523,104,0.9152,ironing,ironing,1,GREEN
104_1524,104,0.9205,ironing,ironing,1,GREEN
104_1525,104,0.8841,ironing,ironing,1,GREEN
104_1526,104,0.9354,ironing,ironing,1,GREEN
104_1527,104,0.9525,ironing,ironing,1,GREEN
104_1528,104,0.9666,ironing,ironing,1,GREEN
104_1529,104,0.9704,ironing,ironing,1,GREEN
104_1530,104,0.9447,ironing,ironing,1,GREEN
104_1531,104,0.9579,ironing,ironing,1,GREEN
104_1532,104,0.9587,ironing,ironing,1,GREEN
104_1533,104,0.9539,ironing,ironing,1,GREEN
104_1534,104,0.9411,ironing,ironing,1,GREEN
104_1535,104,0.9016,ironing,ironing,1,GREEN
104_1536,104,0.8668,ironing,ironing,1,GREEN
104_1537,104,0.8913,ironing,ironing,1,GREEN
104_1538,104,0.8678,ironing,ironing,1,GREEN
104_1539,104,0.857,ironing,ironing,1,GREEN
104_1540,104,0.9423,ironing,ironing,1,GREEN
104_1541,104,0.9331,ironing,ironing,1,GREEN
104_1542,104,0.8666,ironing,ironing,1,GREEN
104_1543,104,0.8699,ironing,ironing,1,GREEN
104_1544,104,0.8809,ironing,ironing,1,GREEN
104_1545,104,0.9402,ironing,ironing,1,GREEN
104_1546,104,0.9743,ironing,ironing,1,GREEN
104_1547,104,0.9677,ironing,ironing,1,GREEN
104_1548,104,0.9597,ironing,ironing,1,GREEN
104_1549,104,0.9854,ironing,ironing,1,GREEN
104_1550,104,0.9371,ironing,ironing,1,GREEN
104_1551,104,0.9225,ironing,ironing,1,GREEN
104_1552,104,0.9467,ironing,ironing,1,GREEN
104_1553,104,0.9246,ironing,ironing,1,GREEN
104_1554,104,0.8424,ironing,ironing,1,GREEN
104_1555,104,0.8501,ironing,ironing,1,GREEN
104_1556,104,0.8338,ironing,ironing,1,GREEN
104_1557,104,0.8612,ironing,ironing,1,GREEN
104_1558,104,0.8376,ironing,ironing,1,GREEN
104_1559,104,0.783,ironing,ironing,1,GREEN
104_1560,104,0.7401,ironing,ironing,1,YELLOW
104_1561,104,0.7316,ironing,ironing,1,YELLOW
104_1562,104,0.8277,ironing,ironing,1,GREEN
104_1563,104,0.8233,ironing,ironing,1,GREEN
104_1564,104,0.8308,ironing,ironing,1,GREEN
104_1565,104,0.8732,ironing,ironing,1,GREEN
104_1566,104,0.8256,ironing,ironing,1,GREEN
104_1567,104,0.8637,ironing,ironing,1,GREEN
104_1568,104,0.8624,ironing,ironing,1,GREEN
104_1569,104,0.8779,ironing,ironing,1,GREEN
104_1570,104,0.9295,ironing,ironing,1,GREEN
104_1571,104,0.8929,ironing,ironing,1,GREEN
104_1572,104,0.8189,ironing,ironing,1,GREEN
104_1573,104,0.8385,ironing,ironing,1,GREEN
104_1574,104,0.8581,ironing,ironing,1,GREEN
104_1575,104,0.8747,ironing,ironing,1,GREEN
104_1576,104,0.8749,ironing,ironing,1,GREEN
104_1577,104,0.8536,ironing,ironing,1,GREEN
104_1578,104,0.7778,ironing,ironing,1,GREEN
104_1579,104,0.7274,ironing,ironing,1,YELLOW
104_1580,104,0.6641,ironing,ironing,1,YELLOW
104_1581,104,0.6466,ironing,ironing,1,YELLOW
104_1582,104,0.7895,ironing,ironing,1,GREEN
104_1583,104,0.9715,ironing,ironing,1,GREEN
104_1584,104,0.9643,ironing,ironing,1,GREEN
104_1585,104,0.9641,ironing,ironing,1,GREEN
104_1586,104,0.9792,ironing,ironing,1,GREEN
104_1587,104,0.9452,ironing,ironing,1,GREEN
104_1588,104,0.9415,ironing,ironing,1,GREEN
104_1589,104,0.9392,ironing,ironing,1,GREEN
104_1590,104,0.9459,ironing,ironing,1,GREEN
104_1591,104,0.9555,ironing,ironing,1,GREEN
104_1592,104,0.9656,ironing,ironing,1,GREEN
104_1593,104,0.9442,ironing,ironing,1,GREEN
104_1594,104,0.9582,ironing,ironing,1,GREEN
104_1595,104,0.9198,ironing,ironing,1,GREEN
104_1596,104,0.8562,ironing,ironing,1,GREEN
104_1597,104,0.907,ironing,ironing,1,GREEN
104_1598,104,0.9776,ironing,ironing,1,GREEN
104_1599,104,0.9738,ironing,ironing,1,GREEN
104_1600,104,0.9722,ironing,ironing,1,GREEN
104_1601,104,0.9655,ironing,ironing,1,GREEN
104_1602,104,0.9816,ironing,ironing,1,GREEN
104_1603,104,0.9776,ironing,ironing,1,GREEN
104_1604,104,0.9877,ironing,ironing,1,GREEN
104_1605,104,0.9831,ironing,ironing,1,GREEN
104_1606,104,0.9841,ironing,ironing,1,GREEN
104_1607,104,0.9928,ironing,ironing,1,GREEN
104_1608,104,0.987,ironing,ironing,1,GREEN
104_1609,104,0.9672,ironing,ironing,1,GREEN
104_1610,104,0.9617,ironing,ironing,1,GREEN
104_1611,104,0.9551,ironing,ironing,1,GREEN
104_1612,104,0.9982,ironing,ironing,1,GREEN
104_1613,104,0.9847,ironing,ironing,1,GREEN
104_1614,104,0.9147,ironing,ironing,1,GREEN
104_1615,104,0.9842,ironing,ironing,1,GREEN
104_1616,104,0.9415,ironing,ironing,1,GREEN
104_1617,104,0.7218,ironing,ironing,1,YELLOW
104_1618,104,0.6879,ironing,ironing,1,YELLOW
104_1619,104,0.8086,ironing,ironing,1,GREEN
104_1620,104,0.9341,ironing,ironing,1,GREEN
104_1621,104,0.9858,ironing,ironing,1,GREEN
104_1622,104,0.9979,ironing,ironing,1,GREEN
104_1623,104,0.9932,ironing,ironing,1,GREEN
104_1624,104,0.9986,ironing,ironing,1,GREEN
104_1625,104,0.9994,ironing,ironing,1,GREEN
104_1626,104,0.9368,ironing,ironing,1,GREEN
104_1627,104,0.7029,ironing,ironing,1,YELLOW
104_1628,104,0.5106,ironing,ironing,1,YELLOW
104_1629,104,0.4637,vacuuming,ironing,0,YELLOW
104_1630,104,0.5537,ironing,ironing,1,YELLOW
104_1631,104,0.5236,ironing,ironing,1,YELLOW
104_1632,104,0.5078,ironing,ironing,1,YELLOW
104_1633,104,0.666,ironing,ironing,1,YELLOW
104_1634,104,0.8445,ironing,ironing,1,GREEN
104_1635,104,0.9358,ironing,ironing,1,GREEN
104_1636,104,0.8904,ironing,ironing,1,GREEN
104_1637,104,0.9341,ironing,ironing,1,GREEN
104_1638,104,0.9225,ironing,ironing,1,GREEN
104_1639,104,0.9753,ironing,ironing,1,GREEN
104_1640,104,0.9492,ironing,ironing,1,GREEN
104_1641,104,0.9113,ironing,ironing,1,GREEN
104_1642,104,0.854,ironing,ironing,1,GREEN
104_1643,104,0.854,ironing,ironing,1,GREEN
104_1644,104,0.8728,ironing,ironing,1,GREEN
104_1645,104,0.9021,ironing,ironing,1,GREEN
104_1646,104,0.9369,ironing,ironing,1,GREEN
104_1647,104,0.8472,ironing,ironing,1,GREEN
104_1648,104,0.6865,ironing,ironing,1,YELLOW
104_1649,104,0.6582,ironing,ironing,1,YELLOW
104_1650,104,0.95,ironing,ironing,1,GREEN
104_1651,104,0.9254,ironing,ironing,1,GREEN
104_1652,104,0.9222,ironing,ironing,1,GREEN
104_1653,104,0.9312,ironing,ironing,1,GREEN
104_1654,104,0.8613,ironing,ironing,1,GREEN
104_1655,104,0.9529,ironing,ironing,1,GREEN
104_1656,104,0.9408,ironing,ironing,1,GREEN
104_1657,104,0.8942,ironing,ironing,1,GREEN
104_1658,104,0.7826,ironing,ironing,1,GREEN
104_1659,104,0.8249,ironing,ironing,1,GREEN
104_1660,104,0.9206,ironing,ironing,1,GREEN
104_1661,104,0.9322,ironing,ironing,1,GREEN
104_1662,104,0.908,ironing,ironing,1,GREEN
104_1663,104,0.8718,ironing,ironing,1,GREEN
104_1664,104,0.8986,ironing,ironing,1,GREEN
104_1665,104,0.8207,ironing,ironing,1,GREEN
104_1666,104,0.8369,ironing,ironing,1,GREEN
104_1667,104,0.8289,ironing,ironing,1,GREEN
104_1668,104,0.9079,ironing,ironing,1,GREEN
104_1669,104,0.9025,ironing,ironing,1,GREEN
104_1670,104,0.8693,ironing,ironing,1,GREEN
104_1671,104,0.9064,ironing,ironing,1,GREEN
104_1672,104,0.9281,ironing,ironing,1,GREEN
104_1673,104,0.8371,ironing,ironing,1,GREEN
104_1674,104,0.8668,ironing,ironing,1,GREEN
104_1675,104,0.8023,ironing,ironing,1,GREEN
104_1676,104,0.8463,ironing,ironing,1,GREEN
104_1677,104,0.8693,ironing,ironing,1,GREEN
104_1678,104,0.6292,ironing,ironing,1,YELLOW
104_1679,104,0.6621,ironing,ironing,1,YELLOW
104_1680,104,0.747,ironing,ironing,1,YELLOW
104_1681,104,0.8739,ironing,ironing,1,GREEN
104_1682,104,0.9977,ironing,ironing,1,GREEN
104_1683,104,0.9906,ironing,ironing,1,GREEN
104_1684,104,0.9956,ironing,ironing,1,GREEN
104_1685,104,0.9937,ironing,ironing,1,GREEN
104_1686,104,0.9939,ironing,ironing,1,GREEN
104_1687,104,0.9922,ironing,ironing,1,GREEN
104_1688,104,0.9937,ironing,ironing,1,GREEN
104_1689,104,0.9964,ironing,ironing,1,GREEN
104_1690,104,0.9984,ironing,ironing,1,GREEN
104_1691,104,0.997,ironing,ironing,1,GREEN
104_1692,104,0.9973,ironing,ironing,1,GREEN
104_1693,104,0.994,ironing,ironing,1,GREEN
104_1694,104,0.9874,ironing,ironing,1,GREEN
104_1695,104,0.9963,ironing,ironing,1,GREEN
104_1696,104,0.9864,ironing,ironing,1,GREEN
104_1697,104,0.9686,ironing,ironing,1,GREEN
104_1698,104,0.9166,ironing,ironing,1,GREEN
104_1699,104,0.9051,ironing,ironing,1,GREEN
104_1700,104,0.9095,ironing,ironing,1,GREEN
104_1701,104,0.8694,ironing,ironing,1,GREEN
104_1702,104,0.8766,ironing,ironing,1,GREEN
104_1703,104,0.9052,ironing,ironing,1,GREEN
104_1704,104,0.947,ironing,ironing,1,GREEN
104_1705,104,0.962,ironing,ironing,1,GREEN
104_1706,104,0.9521,ironing,ironing,1,GREEN
104_1707,104,0.9375,ironing,ironing,1,GREEN
104_1708,104,0.9511,ironing,ironing,1,GREEN
104_1709,104,0.937,ironing,ironing,1,GREEN
104_1710,104,0.9365,ironing,ironing,1,GREEN
104_1711,104,0.9136,ironing,ironing,1,GREEN
104_1712,104,0.933,ironing,ironing,1,GREEN
104_1713,104,0.9364,ironing,ironing,1,GREEN
104_1714,104,0.9339,ironing,ironing,1,GREEN
104_1715,104,0.9338,ironing,ironing,1,GREEN
104_1716,104,0.9151,ironing,ironing,1,GREEN
104_1717,104,0.9119,ironing,ironing,1,GREEN
104_1718,104,0.8804,ironing,ironing,1,GREEN
104_1719,104,0.7685,ironing,ironing,1,GREEN
104_1720,104,0.8985,ironing,ironing,1,GREEN
104_1721,104,0.9135,ironing,ironing,1,GREEN
104_1722,104,0.9208,ironing,ironing,1,GREEN
104_1723,104,0.872,ironing,ironing,1,GREEN
104_1724,104,0.7761,ironing,ironing,1,GREEN
104_1725,104,0.8674,ironing,ironing,1,GREEN
104_1726,104,0.9441,ironing,ironing,1,GREEN
104_1727,104,0.9784,ironing,ironing,1,GREEN
104_1728,104,0.9704,ironing,ironing,1,GREEN
104_1729,104,0.9614,ironing,ironing,1,GREEN
104_1730,104,0.8524,ironing,ironing,1,GREEN
104_1731,104,0.9111,ironing,ironing,1,GREEN
104_1732,104,0.872,ironing,ironing,1,GREEN
104_1733,104,0.8526,ironing,ironing,1,GREEN
104_1734,104,0.8218,ironing,ironing,1,GREEN
104_1735,104,0.8416,ironing,ironing,1,GREEN
104_1736,104,0.8709,ironing,ironing,1,GREEN
104_1737,104,0.8701,ironing,ironing,1,GREEN
104_1738,104,0.8664,ironing,ironing,1,GREEN
104_1739,104,0.8367,ironing,ironing,1,GREEN
104_1740,104,0.8901,ironing,ironing,1,GREEN
104_1741,104,0.9281,ironing,ironing,1,GREEN
104_1742,104,0.8858,ironing,ironing,1,GREEN
104_1743,104,0.8654,ironing,ironing,1,GREEN
104_1744,104,0.8454,ironing,ironing,1,GREEN
104_1745,104,0.8887,ironing,ironing,1,GREEN
104_1746,104,0.9037,ironing,ironing,1,GREEN
104_1747,104,0.8622,ironing,ironing,1,GREEN
104_1748,104,0.8745,ironing,ironing,1,GREEN
104_1749,104,0.8646,ironing,ironing,1,GREEN
104_1750,104,0.8407,ironing,ironing,1,GREEN
104_1751,104,0.8428,ironing,ironing,1,GREEN
104_1752,104,0.8159,ironing,ironing,1,GREEN
104_1753,104,0.8615,ironing,ironing,1,GREEN
104_1754,104,0.9183,ironing,ironing,1,GREEN
104_1755,104,0.9091,ironing,ironing,1,GREEN
104_1756,104,0.9016,ironing,ironing,1,GREEN
104_1757,104,0.7773,ironing,ironing,1,GREEN
104_1758,104,0.654,ironing,ironing,1,YELLOW
104_1759,104,0.8032,ironing,ironing,1,GREEN
104_1760,104,0.9864,ironing,ironing,1,GREEN
104_1761,104,0.9865,ironing,ironing,1,GREEN
104_1762,104,0.9639,ironing,ironing,1,GREEN
104_1763,104,0.9913,ironing,ironing,1,GREEN
104_1764,104,0.9185,ironing,ironing,1,GREEN
104_1765,104,0.9117,ironing,ironing,1,GREEN
104_1766,104,0.956,ironing,ironing,1,GREEN
104_1767,104,0.9788,ironing,ironing,1,GREEN
104_1768,104,0.9781,ironing,ironing,1,GREEN
104_1769,104,0.9658,ironing,ironing,1,GREEN
104_1770,104,0.959,ironing,ironing,1,GREEN
104_1771,104,0.9732,ironing,ironing,1,GREEN
104_1772,104,0.9708,ironing,ironing,1,GREEN
104_1773,104,0.9685,ironing,ironing,1,GREEN
104_1774,104,0.9708,ironing,ironing,1,GREEN
104_1775,104,0.9855,ironing,ironing,1,GREEN
104_1776,104,0.9763,ironing,ironing,1,GREEN
104_1777,104,0.9467,ironing,ironing,1,GREEN
104_1778,104,0.9629,ironing,ironing,1,GREEN
104_1779,104,0.8873,ironing,ironing,1,GREEN
104_1780,104,0.9261,ironing,ironing,1,GREEN
104_1781,104,0.9314,ironing,ironing,1,GREEN
104_1782,104,0.843,ironing,ironing,1,GREEN
104_1783,104,0.8277,ironing,ironing,1,GREEN
104_1784,104,0.8823,ironing,ironing,1,GREEN
104_1785,104,0.8512,ironing,ironing,1,GREEN
104_1786,104,0.8834,ironing,ironing,1,GREEN
104_1787,104,0.9618,ironing,ironing,1,GREEN
104_1788,104,0.9863,ironing,ironing,1,GREEN
104_1789,104,0.9832,ironing,ironing,1,GREEN
104_1790,104,0.9874,ironing,ironing,1,GREEN
104_1791,104,0.9924,ironing,ironing,1,GREEN
104_1792,104,0.9913,ironing,ironing,1,GREEN
104_1793,104,0.9487,ironing,ironing,1,GREEN
104_1794,104,0.895,ironing,ironing,1,GREEN
104_1795,104,0.8976,ironing,ironing,1,GREEN
104_1796,104,0.9207,ironing,ironing,1,GREEN
104_1797,104,0.9244,ironing,ironing,1,GREEN
104_1798,104,0.7537,ironing,ironing,1,GREEN
104_1799,104,0.8329,ironing,ironing,1,GREEN
104_1800,104,0.9282,ironing,ironing,1,GREEN
104_1801,104,0.8188,ironing,ironing,1,GREEN
104_1802,104,0.8457,ironing,ironing,1,GREEN
104_1803,104,0.8118,ironing,ironing,1,GREEN
104_1804,104,0.825,ironing,ironing,1,GREEN
104_1805,104,0.8654,ironing,ironing,1,GREEN
104_1806,104,0.8533,ironing,ironing,1,GREEN
104_1807,104,0.7897,ironing,ironing,1,GREEN
104_1808,104,0.6343,ironing,ironing,1,YELLOW
104_1809,104,0.5085,vacuuming,ironing,0,YELLOW
104_1810,104,0.7183,ironing,ironing,1,YELLOW
104_1811,104,0.8363,ironing,ironing,1,GREEN
104_1812,104,0.9166,ironing,ironing,1,GREEN
104_1813,104,0.9374,ironing,ironing,1,GREEN
104_1814,104,0.9237,ironing,ironing,1,GREEN
104_1815,104,0.9186,ironing,ironing,1,GREEN
104_1816,104,0.8959,ironing,ironing,1,GREEN
104_1817,104,0.855,ironing,ironing,1,GREEN
104_1818,104,0.8367,ironing,ironing,1,GREEN
104_1819,104,0.76,ironing,ironing,1,GREEN
104_1820,104,0.7563,ironing,ironing,1,GREEN
104_1821,104,0.8305,ironing,ironing,1,GREEN
104_1822,104,0.8614,ironing,ironing,1,GREEN
104_1823,104,0.8858,ironing,ironing,1,GREEN
104_1824,104,0.8932,ironing,ironing,1,GREEN
104_1825,104,0.8969,ironing,ironing,1,GREEN
104_1826,104,0.8909,ironing,ironing,1,GREEN
104_1827,104,0.793,ironing,ironing,1,GREEN
104_1828,104,0.7566,ironing,ironing,1,GREEN
104_1829,104,0.954,ironing,ironing,1,GREEN
104_1830,104,0.942,ironing,ironing,1,GREEN
104_1831,104,0.8644,ironing,ironing,1,GREEN
104_1832,104,0.7936,ironing,ironing,1,GREEN
104_1833,104,0.7876,ironing,ironing,1,GREEN
104_1834,104,0.9341,ironing,ironing,1,GREEN
104_1835,104,0.9345,ironing,ironing,1,GREEN
104_1836,104,0.9554,ironing,ironing,1,GREEN
104_1837,104,0.9591,ironing,ironing,1,GREEN
104_1838,104,0.9815,ironing,ironing,1,GREEN
104_1839,104,0.9819,ironing,ironing,1,GREEN
104_1840,104,0.9686,ironing,ironing,1,GREEN
104_1841,104,0.953,ironing,ironing,1,GREEN
104_1842,104,0.9459,ironing,ironing,1,GREEN
104_1843,104,0.9449,ironing,ironing,1,GREEN
104_1844,104,0.941,ironing,ironing,1,GREEN
104_1845,104,0.8915,ironing,ironing,1,GREEN
